dates,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91,bjt92
2013-09-22,,,,411.468806685089,403.157333616003,401.024076953595,390.522375616092,385.300010750458,382.267874146347,380.134617485596,386.312833901697,383.730137266818,390.357793652186,386.876217074746,383.84408046662,376.431487341843,373.399350733319,371.266094073448,367.784517493044,374.41217388451,381.938710215138,378.457133638085,380.254893529649,377.672196894132,379.020516813586,371.607923682999,373.855123549129,376.102323410991,377.900083298673,379.697843191693,381.046163107366,369.253113458095,,,,,,,,358.194361783057,348.142100418832,345.109963817199,352.187060175374,340.394010522905,328.151520901441,324.220504349764,326.01826423767,327.816024127902,329.613784019099,337.140320351203,343.767976738363,340.286400158938,338.15314349527,335.121006894071,336.918766783592,333.437190203835,340.06484659617,340.121818193573,349.389142813506,351.186902703692,343.774309578029,345.122629495797,346.920389384091,348.718149278977,346.584892615066,353.212549002219,359.390765415846,361.188525308715,358.156388700909,345.941720129248,,,,,,,,,348.923116009703,353.666534096236,353.666535018284,348.923120309174,351.294829664252,353.666539016576,363.153373345734,367.896791432843,
2013-10-24,,,,425.50905620043,413.266566580335,401.024076953595,395.352272112033,389.680467273963,391.927667138242,393.725427028483,395.523186921088,397.320946809719,399.118706699093,396.086570094134,383.84408046662,376.431487341843,369.018894209888,361.606301081548,362.954620997104,360.821364341707,357.339787762869,354.307651158366,354.364622760688,354.421594359429,351.389457755411,353.187217644222,349.705641069442,351.952840931299,354.200040791439,350.718464216059,359.985788834346,363.973776989628,,,,,,,,,376.222599449505,363.980109828475,356.567516698894,353.535380093219,341.742330444297,334.329737314078,331.297600706125,333.095360596344,330.063223991606,334.500652116998,343.767976738363,340.286400158938,342.084160046316,339.950903390012,341.299223307058,338.716526672323,340.06484659617,340.121818193573,344.109806345041,341.976549684266,338.944413082094,340.742172972337,346.920389384091,348.718149278977,350.96534913849,353.212549002219,355.010308892332,361.188525308715,349.395475654004,337.101942459329,,,,,,,,332.321157312056,325.206033558441,325.206034786354,320.462620077754,320.462620999221,320.462622232089,320.46262346201,325.206041546499,337.064584000636,339.436293044756
2013-11-25,,,,,,,,,405.967916653576,407.765676543836,409.563436436425,406.531299829139,399.118706699093,396.985450039146,391.313645196756,381.261383837779,378.229247229268,375.197110624353,373.063853961454,370.031717361084,381.938710215138,383.736470106517,380.254893529649,377.672196894132,379.020516813586,376.887260151451,380.875248306808,390.142572926347,391.940332814033,398.118549230523,395.985292567671,395.143384227038,389.921019359475,392.168219222912,388.686642643264,395.314299029698,393.181042368661,389.250025815852,,,,,,,351.851563408671,347.920546856997,349.718306744898,347.58505008418,348.933370002887,356.010466362495,352.528889785316,363.986442666166,361.403746030059,363.650945897243,362.809037552556,361.967129207015,364.214329075839,361.631632439074,363.429392328836,364.777712246609,362.644455589327,359.162879011143,357.029622348496,358.377942270864,360.175702157866,361.973462049174,369.050558407707,371.29775827308,370.455849927016,372.256200256657,374.071140117109,375.084030123513,377.443822831564,377.383608258532,372.640193551047,372.640194470835,365.525071332286,,,,,,,,,,
2013-12-03,461.787085106035,463.135405024211,451.34235536966,448.31021876268,440.448185666137,428.655136011847,425.622999404463,418.21040627713,415.178269672963,407.765676543836,414.842772904873,411.810636297533,406.588271429255,405.746363086028,400.973438188632,385.641840361271,378.229247229268,375.197110624353,367.784517493044,370.031717361084,372.278917223239,368.797340646198,370.595100537764,377.672196894132,384.299853282032,379.077488413172,378.235580072612,380.48277993447,387.559876290545,384.078299715169,385.876059603308,382.843923000907,382.900894601799,384.69865449278,383.856746147321,386.103946010248,387.901705900273,389.699465788375,386.667329188059,379.254736056048,376.222599449505,368.810006324426,365.777869718343,363.644613057624,355.333139987154,347.920546856997,345.337850221459,346.686170139186,346.743141741167,350.731129894085,357.808226253718,363.986442666166,365.784202553549,363.650945897243,362.809037552556,361.967129207015,359.83387255234,356.352295970647,354.219039309455,355.567359227183,348.15476610152,345.122629495797,342.539932860653,344.337692755519,346.584892615066,353.212549002219,355.010308892332,361.188525308715,358.156388700909,355.984552720246,352.905298545586,358.44864706472,363.17543019576,363.153358910553,358.409944203054,360.781653552221,367.896779761578,367.89678098895,367.896782216288,363.153366585586,367.896784366233,363.153369657119,358.409954338251,358.409955875225,353.666540242443,348.923125533224,
2013-12-11,481.556111062248,478.523974457089,,543.559828764091,560.296718119669,556.815141539886,,504.249663259059,,,,,428.098085674758,,,,,,396.314456496216,388.901863372361,390.699623261996,392.497383153428,390.364126494016,391.712446409459,398.78954276987,395.757406162733,397.555166056362,403.733382469243,403.79035406765,422.268031710218,433.27614461777,431.142887960398,442.151000869878,419.799278281176,412.386685150495,421.654009771103,421.710981371831,428.338637755975,430.136397651501,426.654821070504,428.003140987406,423.679656069072,437.77687718487,474.675260863591,479.112688991736,486.18978534935,,,354.212706471341,365.220819381906,381.50826876095,382.856588677444,380.723332013801,373.310738889126,374.659058806172,376.456818694872,378.254578591206,375.671881954419,377.020201871651,369.607608742545,366.575472140373,364.442215479567,361.410078871934,356.187714009135,355.345805661915,357.593005525696,364.670101884194,368.658090038869,372.646078188742,374.466144674137,376.326674179659,377.561256820314,382.136037262135,377.383608872425,377.38360979577,391.613860677459,396.357278457539,401.100695622653,386.870447808937,386.870448729878,379.755325898887,372.640202453405,,,,,
2013-12-19,,,,,,578.774395757838,566.082466158593,549.010080039349,,,409.563436436425,,390.357793652186,365.815842801744,356.213021408365,378.621715603589,345.31885170266,327.797025609898,319.934992506112,303.761486335351,324.429392236263,363.967444150254,375.874437006188,,,,366.83499879145,370.822986942593,,,466.186540144406,435.52334448383,422.381974913651,401.378572242333,412.836125122982,452.374177036028,449.79148040255,444.569115533016,444.626087139316,438.95428229664,419.24222794052,395.149717065893,378.07733094437,377.235422600448,350.952683463697,338.260753865127,340.058513753004,346.686170139186,339.273577010993,348.54090163235,362.188682777194,369.265779134637,365.784202553549,368.031402420709,362.809037552556,361.967129207015,359.83387255234,352.421279419672,349.389142813506,351.186902703692,339.393853054539,335.462836503912,333.329579841268,306.14796076046,310.585388881699,324.233170026586,326.030929916749,318.618336790196,301.995390639544,298.935703630468,305.196512268865,311.019724585141,327.600323278295,329.949443969899,334.692861751791,344.179695774934,348.923113248071,339.436281679097,334.692866661733,346.55140911528,353.666535018284,348.923120309174,344.179704683352,339.436289668617,339.436291201436,339.43629212298,
2014-01-04,461.787085106035,464.034284969243,457.07113181056,438.650425770792,417.647023103817,410.234429973012,412.03218986159,400.239140210682,396.308123661681,398.555323524423,400.802523389536,397.320946809719,399.118706699093,396.985450039146,396.143541692694,385.641840361271,383.508583697735,379.57756714778,362.954620997104,363.01159260342,372.278917223239,368.797340646198,370.595100537764,372.842300398182,377.279728524363,374.247591917225,368.575787080737,368.632758680854,377.900083298673,384.078299715169,381.495603079845,383.293362973425,385.540562836002,384.69865449278,378.577409678891,366.784360026533,373.412016412462,375.659216273047,373.07651964516,365.663926513243,362.631789906672,363.980109828475,356.567516698894,365.834841319343,362.802704717312,357.130899876425,344.888410248951,342.755153588234,339.273577010993,337.140320351203,348.14843326184,354.776089646787,365.784202553549,362.752065952292,355.339472822407,352.30733621511,350.174079560473,354.162067708918,349.838582786022,351.186902703692,339.393853054539,327.151363429473,337.710036364706,343.888252783034,336.475659650638,338.273419541941,347.540744162228,356.808068785253,353.775932177456,355.984552720246,345.561339685553,339.336037309126,339.394775802754,341.807984888585,344.179694241237,344.179695467916,360.781654780645,358.409948192614,353.666532868318,339.436285055238,,391.613868353009,372.640204300051,377.383621467839,384.498747674656,391.613873884106,
2014-01-28,457.406628582556,458.754948500778,451.34235536966,449.209098707661,448.367190368728,443.144825499662,437.922460630554,437.080552288433,434.94729562926,427.53470250006,424.502565896765,430.680782308828,432.478542198212,434.276302089204,431.244165481085,423.831572356311,421.698315692811,420.856407349617,420.014499003448,417.881242348063,414.399665769224,416.646865633147,414.064169001247,429.452738432013,436.080394819937,,,,,403.397885698925,407.385873848808,411.823301976602,404.410708847294,401.378572242333,403.625772103582,405.423531993963,407.221291884021,408.569611799653,410.816811667749,403.404218535798,395.991625405794,392.510048831653,390.376792170398,382.065319096395,379.932062439358,381.280382356102,383.078142244022,384.875902134252,382.29320550201,384.540405365667,385.888725284426,397.346278165293,399.144038052654,400.941797947347,403.188997809345,405.436197670586,407.233957566809,403.752380985108,420.48927033519,412.177797261076,,,,,,366.803358545112,378.710351399568,382.698339554215,386.686327704083,388.527847793068,386.214845438433,386.764959788705,386.828251692707,382.127025117121,386.870442899039,382.127027881165,391.61386221284,386.870446581623,386.870447808937,391.613865588496,396.357283983199,396.3572852117,391.613869585878,396.357287674447,,443.791454724363,
2014-03-01,438.536482571262,449.544595481396,446.512458873718,444.379202211716,440.448185666137,,,,,,,,,415.855596050428,408.443002918768,405.410866317456,393.617816662151,389.686800112203,387.553543449274,384.521406848935,386.319166738567,392.497383153428,394.744583017476,391.712446409459,389.579189750478,390.927509666786,392.725269560425,390.142572926347,386.660996345649,393.288652734584,385.876059603308,387.673819496856,389.921019359475,386.888882754522,388.686642643264,390.484402533769,397.561498892147,404.189155276225,401.157018675873,399.023762012371,400.372081929237,383.29969581228,365.777869718343,,,,,,,367.86048761611,367.468019245596,371.456007396351,373.253767283675,368.031402420709,364.999265814289,362.866009152085,364.214329075839,361.631632439074,362.97995235632,360.846695695563,357.365119120947,354.782422487682,361.410078871934,363.657278739292,369.835495149767,371.633255041051,373.43101493122,375.678214796542,377.925414657178,384.107958958108,381.415098977142,386.764959788705,386.828251692707,389.24214979111,396.357276002309,396.357277229115,396.357278457539,396.357279991855,405.844114015521,401.100698998761,401.100700227833,401.100701456327,401.100702996045,401.100703919102,,,
2014-03-09,,,457.07113181056,,,428.655136011847,426.072439376939,428.319639241422,420.457606141418,413.045013012242,409.563436436425,416.191092821014,418.43829268287,420.236052573869,408.443002918768,400.58096982152,393.168376689634,385.755783561298,382.723646953334,379.24207038046,381.039830270097,388.116926629973,389.465246549052,382.052653417558,384.299853282032,386.547053143344,379.134460017521,385.312676430408,386.660996345649,393.738092707047,395.086412622713,387.673819496856,384.641682891067,377.229089762647,375.095833100408,376.44415301839,378.241912908399,376.10865624557,373.07651964516,370.044383036671,367.012246430115,368.360566351897,361.846853167232,358.365276589167,355.333139987154,347.920546856997,349.718306744898,351.965506607628,348.933370002887,350.731129894085,352.528889785316,359.156546170216,357.023289506568,353.541712932885,350.509576326465,348.376319664228,350.174079560473,347.141942951245,341.919578083325,341.077669739376,338.944413082094,335.462836503912,333.329579841268,339.507796259576,355.345805661915,347.933212533819,349.730972423984,347.597715765849,354.225372149948,346.342738436274,352.616620209394,353.670494625821,358.419299317159,363.153358910553,353.666527344507,353.666528571228,348.923113555013,358.409947578718,346.551407887364,344.17970068597,339.436285977359,344.179703450484,348.923121541886,348.923122771921,348.923123690797,344.17970898158,
2014-03-25,461.787085106035,463.135405024211,451.34235536966,448.31021876268,440.897625638593,437.865489031264,435.732232368821,437.080552288433,434.94729562926,427.53470250006,428.88302242021,430.680782308828,428.098085674758,429.446405593257,422.033812461667,419.001675860375,411.139642755877,404.625929572576,401.144352992156,398.561656364261,400.808856226417,402.157176145315,400.023919485901,401.372239401359,398.78954276987,400.58730265868,401.935622579845,399.802365918224,396.320789337521,403.397885698925,400.365749091134,395.143384227038,389.921019359475,392.168219222912,388.686642643264,390.933842506177,392.73160239621,398.909818807752,391.047785711539,384.534072524521,381.052495945451,378.0203593438,375.88710268261,372.85496607701,367.632601213256,362.410236344804,364.657436205248,366.455196095464,362.973619518222,365.220819381906,362.188682777194,369.265779134637,371.06353902193,368.031402420709,364.999265814289,366.797025702967,364.663769048274,361.631632439074,363.429392328836,365.227152219054,362.195015616882,359.162879011143,361.410078871934,363.657278739292,365.455038626342,367.252798517573,363.771221939359,371.29775827308,372.646078188742,374.466144674137,376.326674179659,377.561256820314,382.136037262135,386.870441361816,382.127026654316,377.383611022491,377.383612250975,382.127030029981,372.640198460966,367.896783137233,358.409951569942,365.525077779433,367.896787134615,363.153372426877,363.153373345734,363.153374574243,
2014-04-10,461.787085106035,458.754948500778,442.132002350255,434.269969247338,432.13671259163,424.274679488368,425.622999404463,413.829949753625,415.178269672963,413.045013012242,409.563436436425,411.810636297533,414.057836159416,410.576259581975,408.443002918768,405.410866317456,397.998273185583,390.136240084725,387.104103476805,384.521406848935,381.489270242618,383.736470106517,387.724458259804,389.522218147746,391.319978039701,391.376949639291,392.725269560425,394.523029449826,391.490892841585,389.357636183571,385.876059603308,383.293362973425,384.641682891067,377.229089762647,375.095833100408,376.44415301839,378.241912908399,376.10865624557,373.07651964516,370.044383036671,367.012246430115,363.980109828475,361.846853167232,358.365276589167,350.952683463697,343.540090333505,345.337850221459,356.345963131077,354.212706471341,356.010466362495,357.808226253718,363.986442666166,360.954306057614,353.541712932885,355.339472822407,352.30733621511,352.364307822222,352.421279419672,349.389142813506,351.186902703692,343.774309578029,335.462836503912,337.260596392196,353.997485747406,355.345805661915,357.593005525696,359.390765415846,356.808068785253,353.326492204965,355.58353441322,357.416366670686,367.828650987814,367.867644626331,372.640192320783,363.153360140865,360.781653552221,372.640196006276,372.640197233644,367.896782216288,367.896783444205,367.896784366233,358.409952798428,358.409953724448,351.294830894249,358.409957101053,367.896791432843,
2014-05-12,476.726214566309,478.523974457089,471.111381325906,468.079244718947,465.047108118282,462.014971510956,458.982834903577,451.57024177623,452.918561695526,441.125512042947,438.0933754396,435.960118777222,437.757878666646,439.555638557657,436.523501949481,431.301137086435,420.799435747775,413.386842619431,415.634042479977,412.601905879588,410.468649218316,411.816969137203,418.894065497189,420.691825385161,417.210248808653,414.627552174015,416.874752040112,418.223071957058,420.020831844755,417.887575186742,419.235895102423,416.203758500033,408.791165370767,405.759028765818,398.346435635151,400.144195525627,397.561498892147,399.808698752797,401.157018675873,399.023762012371,395.991625405794,388.57903228076,389.927352197988,387.344655564852,389.142415458758,390.490735375529,383.078142244022,380.046005638306,377.91274897857,381.900737131462,385.888725284426,397.346278165293,394.763581529164,396.561341423882,397.909661340928,390.497068210194,388.363811555509,389.712131469764,387.578874808581,388.927194726288,390.724954620052,392.522714510259,389.940017875111,391.288337797495,391.345309395282,400.612634016683,402.410393906804,398.928817331292,406.00591368786,408.212494668037,414.147289197605,410.479421028494,405.852775207112,405.844107568383,405.844109105579,405.844110332428,405.844111560821,408.215820910538,410.5875302602,410.587531795084,405.844116472467,401.100701149295,396.357286444412,405.844120470754,410.587538555224,405.844123232081,
2014-05-20,461.337645133575,449.544595481396,451.34235536966,,,,430.452895900404,431.801215820073,419.558726196402,413.045013012242,414.842772904873,416.191092821014,414.057836159416,415.855596050428,408.443002918768,405.410866317456,397.998273185583,394.966136580675,387.553543449274,388.901863372361,390.699623261996,397.77671962186,399.125039540937,401.372239401359,398.78954276987,395.307966190228,393.174709532879,394.523029449826,381.831099849712,,,,,,,376.893592990798,374.310896357365,371.27875974962,368.246623149222,365.214486540721,353.421436887282,350.389300285679,352.187060175374,349.154923569781,341.742330444297,343.540090333505,340.507953725512,342.755153588234,339.273577010993,341.520776874674,343.767976738363,345.565736627409,347.363496514697,344.331359913478,346.129119803,352.30733621511,350.174079560473,347.141942951245,349.389142813506,351.186902703692,352.984662597456,354.3329825152,352.199725852549,353.997485747406,345.686012670014,329.063066522525,,,,,,,,,367.8967766925,363.153361981558,367.896779761578,367.89678098895,372.640198460966,367.896783137233,363.153368428622,358.409952798428,353.666538093519,353.666539016576,353.666540242443,367.896791432843,372.640208599333
2014-06-21,476.726214566309,478.523974457089,466.730924802443,458.868891699549,455.836755098863,448.42416196806,445.392025360704,437.979432233287,434.94729562926,427.53470250006,428.88302242021,430.680782308828,428.098085674758,429.446405593257,427.313148930063,423.831572356311,420.799435747775,413.386842619431,405.974249488096,398.112216391737,385.869726766047,,,,,,,,,397.66910925806,391.155396071729,387.224379524338,380.710666340063,377.229089762647,375.095833100408,374.25392475663,373.412016412462,371.27875974962,363.866166625742,365.214486540721,353.421436887282,354.769756809101,356.567516698894,353.535380093219,346.122786967754,343.540090333505,345.337850221459,347.58505008418,348.933370002887,356.010466362495,362.188682777194,363.986442666166,365.784202553549,368.031402420709,364.999265814289,362.866009152085,359.83387255234,347.141942951245,334.899453325659,,,,,,,,,375.678214796542,382.305871180631,379.688070123149,381.415098977142,377.561256820314,377.443822831564,377.383608872425,375.011901673408,372.640194470835,377.383612557917,372.640197540592,367.896782216288,363.153366892558,365.525076550939,365.525077779433,365.525079012249,363.153372426877,367.896789897379,377.383623922218,
2014-06-29,476.726214566309,469.313621437707,458.811920099812,449.209098707661,448.367190368728,443.144825499662,440.112688892287,441.910448784365,435.396735601768,427.53470250006,424.502565896765,426.300325785346,418.88773265536,415.855596050428,417.203915965728,405.410866317456,397.998273185583,394.966136580675,387.553543449274,388.901863372361,390.699623261996,392.497383153428,390.364126494016,391.712446409459,393.510206301424,395.307966190228,393.174709532879,394.523029449826,391.940332814033,393.288652734584,385.876059603308,383.293362973425,385.540562836002,379.868757996843,379.476289623864,376.44415301839,378.241912908399,376.10865624557,377.45697616864,374.424839560098,362.631789906672,355.21919678163,352.187060175374,340.394010522905,341.742330444297,338.260753865127,340.507953725512,337.475817119792,339.273577010993,345.901233398145,352.978329757779,354.776089646787,351.743953038187,353.541712932885,350.959016298941,352.30733621511,350.174079560473,347.141942951245,344.109806345041,341.976549684266,343.324869605585,345.122629495797,346.920389384091,353.997485747406,357.985473896153,361.973462049174,369.050558407707,371.29775827308,372.646078188742,374.466144674137,376.326674179659,377.561256820314,377.443822831564,377.383608872425,377.38360979577,377.383611022491,377.383612250975,382.127030029981,377.38361531958,372.64019968888,372.640201224913,372.640202760437,367.896787134615,367.896788364535,363.153373652699,367.896791125887,
2014-07-07,461.337645133575,449.544595481396,446.512458873718,444.379202211716,440.897625638593,433.485032507785,430.452895900404,432.700095764927,434.94729562926,436.745055519473,438.0933754396,430.680782308828,414.507276131906,406.645243031041,,,,,,,,,403.954936036879,405.752695924786,417.210248808653,414.178112201511,406.765519075782,403.733382469243,391.940332814033,388.908196211108,381.046163107366,373.633569981526,370.601433375715,368.018736743226,374.196953155434,374.25392475663,374.310896357365,371.27875974962,367.797183176764,370.044383036671,362.631789906672,363.980109828475,356.567516698894,353.984820065729,355.333139987154,347.920546856997,357.187871475073,,,,,,513.713234037776,,,,,,,360.397255723118,357.365119120947,354.3329825152,354.389954114268,363.657278739292,360.175702157866,361.973462049174,359.840205388263,368.658090038869,370.455849927016,372.256200256657,374.071140117109,372.783104381415,367.867644626331,367.896775462195,372.640193551047,367.896778226196,367.896779761578,363.15336413036,358.409949419964,358.409950340911,363.153368428622,358.409952798428,358.409954338251,367.896788671532,367.896789590415,384.498748903162,
2014-07-23,476.726214566309,469.313621437707,466.281484829965,458.868891699549,460.217211622344,457.634514987477,445.84146533318,441.910448784365,444.157648648647,441.125512042947,438.542815412102,439.891135328247,432.478542198212,429.446405593257,422.033812461667,,,,,,,,,,412.829792285207,419.008008697457,411.59541557172,403.733382469243,396.320789337521,388.908196211108,381.046163107366,373.633569981526,375.431329871655,377.229089762647,379.476289623864,376.44415301839,378.241912908399,380.489112768997,373.07651964516,370.044383036671,367.012246430115,368.810006324426,366.227309690752,367.575629608552,360.163036483097,357.130899876425,357.187871475073,357.24484307607,358.593162994782,365.670259354375,362.188682777194,369.265779134637,365.784202553549,356.181381167094,,,,,,,,354.782422487682,357.029622348496,363.657278739292,369.835495149767,376.912591509451,378.710351399568,375.678214796542,377.925414657178,374.466144674137,376.326674179659,382.163108304509,382.136037262135,382.127025117121,382.127026654316,382.127027881165,386.870445354257,382.127030029981,372.640198460966,377.383616547498,372.640201224913,377.383619005064,377.383620237881,377.383621467839,372.640206449025,382.127040780818,
2014-07-31,452.576732086617,458.754948500778,446.512458873718,439.099865743282,436.067729142655,424.274679488368,426.072439376939,427.420759296568,420.00816616891,417.874909508181,417.033001166595,411.810636297533,418.43829268287,415.855596050428,404.062546395288,396.200513298028,393.168376689634,394.966136580675,387.553543449274,388.901863372361,395.978959730467,397.77671962186,389.465246549052,387.331989886033,384.299853282032,386.547053143344,379.134460017521,385.312676430408,387.110436318097,384.078299715169,381.495603079845,382.843923000907,375.431329871655,372.848633239163,375.095833100408,376.44415301839,374.310896357365,375.659216273047,368.246623149222,365.214486540721,362.631789906672,359.599653305053,356.567516698894,353.535380093219,346.122786967754,343.540090333505,345.337850221459,347.58505008418,348.933370002887,356.010466362495,362.188682777194,363.986442666166,360.954306057614,353.541712932885,355.339472822407,353.206216160181,352.364307822222,347.141942951245,344.109806345041,341.976549684266,338.944413082094,345.122629495797,352.199725852549,348.718149278977,355.345805661915,357.593005525696,364.670101884194,368.658090038869,377.925414657178,384.107958958108,381.415098977142,377.561256820314,377.443822831564,377.383608872425,377.38360979577,372.64019508487,372.640196006276,372.640197233644,372.640198460966,367.896783444205,367.896784980279,367.896785901746,363.153371196785,363.15337211988,367.896789897379,372.640207677531,
2014-08-08,481.556111062248,482.904430980522,475.49183784937,468.079244718947,465.047108118282,462.014971510956,450.221921856645,447.189785252725,439.777192125207,431.915159023534,424.502565896765,426.300325785346,427.648645702268,420.236052573869,417.203915965728,409.791322840948,406.759186232446,404.625929572576,406.423689460565,408.221449356162,409.569769273274,416.646865633147,423.27452202065,434.732074900488,438.72006305416,442.708051204686,449.33570759431,441.473674491831,,407.778342222401,,,,,,381.723489486727,387.901705900273,389.699465788375,386.667329188059,379.254736056048,371.842142926062,363.980109828475,361.846853167232,358.365276589167,355.333139987154,347.920546856997,349.718306744898,356.345963131077,358.593162994782,360.390922885966,362.188682777194,359.605986142737,360.954306057614,358.821049401302,360.618809290824,357.586672683597,364.214329075839,366.012088962533,363.429392328836,374.886945210926,371.854808608754,378.482464994913,375.899768359777,377.697528254636,383.875744665093,380.843608060467,372.981574958803,,,,,,,,375.011901673408,367.896778226196,372.640196006276,367.89678098895,367.896782216288,358.409950647882,363.153368428622,363.153369657119,365.525079012249,367.896788364535,372.640206449025,384.498748903162,
2014-08-16,461.787085106035,454.374491977345,446.512458873718,438.650425770792,426.857376123236,423.825239515909,421.691982853473,418.21040627713,415.178269672963,407.765676543836,405.18297991298,407.430179774051,406.588271429255,405.746363086028,403.61310642283,391.820056774536,387.889040221167,385.755783561298,382.723646953334,379.24207038046,386.319166738567,387.667486657484,385.534229998073,382.052653417558,379.919396758586,379.077488413172,378.235580072612,380.48277993447,377.900083298673,370.487490172277,371.835810087961,369.253113458095,366.220976852243,363.188840247289,364.986600136034,366.784360026533,363.752223420589,361.61896675772,358.586830157346,353.364465287107,348.142100418832,345.109963817199,342.976707155925,339.944570550395,332.531977424897,329.499840818142,331.297600706125,333.095360596344,329.613784019099,337.140320351203,343.767976738363,345.565736627409,338.15314349527,339.501463417537,336.918766783592,338.267086699788,336.133830045106,332.652253463417,334.450013353143,331.417876747504,329.284620090222,330.63294000797,332.880139868758,334.677899763633,336.475659650638,345.74298427208,349.730972423984,351.528732316831,358.156388700909,350.762627271234,357.705045006878,358.44864706472,358.355382869129,367.896775462195,367.8967766925,367.896778226196,367.896779761578,367.89678098895,363.153365357674,363.153366892558,353.666535325308,353.666536553801,358.409954338251,358.409955875225,363.153373345734,363.153374574243,
2014-09-01,457.406628582556,458.754948500778,442.132002350255,439.099865743282,436.067729142655,433.934472480245,430.452895900404,432.700095764927,429.667959160805,427.53470250006,424.502565896765,412.709516242445,418.43829268287,420.236052573869,422.033812461667,414.621219336883,406.759186232446,399.346593104103,396.314456496216,388.901863372361,398.169187992181,402.157176145315,400.023919485901,401.372239401359,403.169999293316,400.58730265868,393.174709532879,394.523029449826,391.940332814033,398.118549230523,395.985292567671,395.143384227038,389.921019359475,384.69865449278,378.577409678891,372.063696494869,369.031559888977,363.809195019434,362.967286680826,360.834030017293,353.421436887282,350.389300285679,342.976707155925,339.944570550395,332.531977424897,329.499840818142,340.95739369802,344.945381849959,348.933370002887,356.010466362495,362.188682777194,363.537002693645,351.743953038187,349.161256409419,350.509576326465,343.09698319574,344.894743092104,342.761486427786,341.919578083325,336.697213215885,333.665076613713,335.462836503912,346.920389384091,344.337692755519,346.584892615066,347.933212533819,349.730972423984,347.597715765849,354.225372149948,355.984552720246,352.905298545586,353.670494625821,353.663168438557,358.409942665858,367.8967766925,367.896778226196,372.640196006276,363.153364437308,353.666532868318,348.923117237617,358.409951569942,353.666536553801,353.666538093519,353.666539016576,353.666540242443,348.923125533224,
2014-09-17,469.256649836172,468.414741492675,446.961898846197,443.929762239226,436.067729142655,428.655136011847,430.452895900404,432.700095764927,434.94729562926,436.745055519473,433.712918916156,435.960118777222,432.478542198212,429.446405593257,422.033812461667,419.001675860375,411.139642755877,404.625929572576,396.314456496216,388.901863372361,390.699623261996,392.497383153428,394.744583017476,396.991782877933,398.78954276987,404.967759182122,401.935622579845,399.802365918224,396.320789337521,397.66910925806,385.876059603308,382.843923000907,380.710666340063,377.229089762647,379.476289623864,374.25392475663,368.132679944074,361.61896675772,362.967286680826,365.214486540721,362.631789906672,355.21919678163,352.187060175374,340.394010522905,336.462993975867,338.260753865127,345.337850221459,347.58505008418,348.933370002887,350.731129894085,352.528889785316,354.776089646787,356.573849534123,363.650945897243,362.809037552556,356.687792738527,344.894743092104,342.761486427786,349.389142813506,345.907566235311,343.774309578029,345.122629495797,337.710036364706,339.507796259576,346.584892615066,347.933212533819,349.730972423984,351.528732316831,362.986285196853,370.046255839177,366.727181257076,375.084030123513,377.443822831564,377.383608872425,377.38360979577,382.127027881165,382.127029109558,377.383613785286,372.640198460966,372.64019968888,367.896784366233,363.153369657119,358.409954338251,358.409955875225,358.409957101053,367.896791125887,
2014-10-03,485.936567585727,469.313621437707,463.641816595754,453.589555231114,448.367190368728,443.144825499662,437.922460630554,437.080552288433,439.327752152699,436.745055519473,438.0933754396,435.960118777222,427.648645702268,420.236052573869,417.203915965728,409.791322840948,393.617816662151,385.755783561298,375.254082223189,374.41217388451,381.938710215138,383.287030134029,394.744583017476,396.991782877933,393.510206301424,395.307966190228,401.935622579845,399.802365918224,396.320789337521,393.288652734584,385.876059603308,378.463466477475,370.601433375715,363.188840247289,360.156703640091,358.023446979491,362.011435131297,371.27875974962,373.07651964516,374.874279532621,371.842142926062,359.599653305053,356.567516698894,353.535380093219,346.122786967754,343.540090333505,336.127497202072,327.816024127902,329.613784019099,348.54090163235,352.528889785316,363.986442666166,371.06353902193,372.411858944175,364.999265814289,358.485552628668,347.534411326288,342.761486427786,344.109806345041,341.976549684266,338.944413082094,335.462836503912,333.329579841268,339.957236232062,341.754996119115,343.552756010341,347.540744162228,351.528732316831,362.986285196853,360.404441555205,361.927434795785,358.272346110017,363.17543019576,363.1533592175,363.153360447777,363.153361981558,372.640196006276,377.383613785286,386.870447808937,377.383616240527,367.896784980279,367.896785901746,363.153371196785,363.15337211988,363.153373345734,367.896791125887,
