,dates,bjt5,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91,bjt92
46,1990-08-14 14:53:39+00:00,329.6960630269767,352.55419719076724,366.20197833262,354.40892867874027,351.3767920780565,343.9641989472536,340.93206233989656,333.51946921248276,334.8677891318898,332.2850924986667,324.87249937190177,321.84036276453986,314.42776963455145,311.3956330296188,303.9830398979619,305.33135982014244,307.12911970758455,308.9268795986201,311.17407945916966,305.95171459706455,305.1098062524639,302.97654959293936,295.56395646509316,292.5318198571226,294.32957974906054,291.2974431419236,283.88485001613583,290.0630664290194,287.4803697932276,289.727569658703,291.0758895743844,302.5334424598423,299.9507458264876,292.53815269804335,293.88647261434306,290.85433600889496,288.72107934785555,290.5188392360369,292.3165991315865,289.2844625230878,279.2322011588668,273.5603963229886,266.14780319346863,268.3950030561999,270.6422029226063,272.43996281180443,265.0273696803863,266.37568959810375,263.7929929658661,265.1413128845699,263.008056224789,266.9960443755406,267.0530159735697,273.23123239178454,275.028992281306,271.9968556740604,273.3451755979657,261.5521259417251,258.96942930802635,270.42698219012016,267.3948455879484,269.6420454506447,275.8202618624057,277.6180217572861,279.41578164428256,277.282524984583,276.44061664052106,278.2383765334073,299.3557224053257,303.7566107724542,314.507326855256,318.0988027661368,315.8058707538368,315.7191940080276,315.71919554525095,301.4889477310818,289.6304074268562,282.51528398023504,282.5152855145292,287.25870298712243,292.00212107483344,287.25870544464,292.00212322919344,287.25870852143623,292.0021259919454,296.74554377209836,301.488961859591,
47,1990-08-30 14:53:32+00:00,,392.03527750252624,371.03187482856197,354.40892867874027,342.16643905863725,343.51475897479406,336.1021658439552,328.6895727165504,330.48733260845046,336.6655490221403,333.6334124187912,331.50015575641544,323.18868268145917,315.7760895530596,313.19339291738015,314.9911528120132,321.61880919543194,323.86600905899263,316.4534159275791,313.42127932725214,306.0086861975056,302.97654959293936,304.77430948449614,297.36171635307295,289.4996832531147,279.4474218883092,273.77561705180614,271.64236039018476,273.4401202778669,279.61833669436237,281.4160965825005,283.6632964485635,278.4409315809919,273.21856671429464,270.18643010711276,271.98418999758746,283.44174287946726,285.2395027675644,282.6568061397103,296.30458728075166,300.74201540437423,284.1190692599489,273.61736792356703,272.775459579638,275.0226594460629,272.43996281180443,260.6469131569469,256.7158966062133,254.58263994647842,251.55050334168772,253.34826323291105,255.14602312192665,257.39322298169833,264.0208793723775,265.8186392618989,258.406046131274,255.37390953153576,257.171669418266,258.96942930802635,265.1476457217395,263.01438906445765,264.36270898222006,266.16046887051044,264.0272122144272,265.3755321289564,272.45262848864434,276.4406166405211,280.4286047951382,287.50570115171075,298.9357036304684,300.68544414376606,296.68526726844493,291.96129991280094,287.2586953120692,277.77186374599523,268.2850321765067,268.2850330979427,263.54161808061434,263.5416193079444,273.0284533321819,277.771871726885,273.02845609669504,263.54162453319924,263.5416257631769,268.2850438476474,282.5152944241231,282.51529534593885,
48,1990-10-01 14:53:19+00:00,362.15701858116677,360.02376192094846,356.54218534073607,367.999738221592,375.0768345852892,376.87459447390324,372.9435779215836,361.1505282707956,359.0172716116265,370.02538452125134,358.2323348710232,355.2001982636481,347.7876051336696,344.75546852874174,346.5532284164888,343.5210918151822,340.4889552067108,342.2867150977478,339.25457848987224,331.84198536600525,333.6397452556414,340.26740164302373,338.1341449836119,330.7215518522011,327.6894152481816,329.48717513699285,326.0055985622092,323.87234190058797,325.2206618158215,322.63796518535037,336.2857463271147,340.7231744549176,325.84101659545547,320.61865172876037,322.8658515900037,319.38427501206013,321.1820349020595,332.63958778201965,329.60745118171747,327.4741945181655,319.16272144315377,306.9202318221182,295.1271821690434,292.0950455634286,289.06290896140627,286.0307723547239,278.61817922321234,276.0354825899942,278.28268245370725,279.6310023723904,281.42876226361943,279.2955056016753,285.4737220124225,292.10137840307436,294.34857826507147,288.6767734236262,288.28430505820256,278.23204369128325,277.83957531930565,274.80743871361085,281.8845350757555,283.6822949659903,295.1398478461963,292.1077112451155,289.0755746361838,291.3227744999379,293.12053439006945,294.4688543104845,301.99539063954376,315.20735116687945,333.9949910366131,330.13233434073464,325.25421606300955,320.46261055966943,315.71919585216284,310.9757805273763,310.97578175576973,306.2323664314979,301.4889511071777,296.7455360904161,301.4889538711247,296.74553854795784,296.7455397808263,296.745541010747,296.7455422366261,306.23237656842986,313.34750277819916,
49,1990-10-17 14:53:14+00:00,334.07651955045554,340.7041759371532,347.33183232133104,349.5790321827962,355.7572486015381,353.17455196667083,345.76195883583796,342.7298222319204,335.31722910439777,332.2850924986667,324.87249937190177,321.84036276453986,314.42776963455145,311.3956330296188,303.9830398979619,305.33135982014244,302.7486631841531,304.09698310267004,296.6843899713491,298.4821498668771,300.72934972903505,297.6972131245071,295.56395646509316,301.7421728764992,303.53993276845233,296.12733963787036,284.33428998859046,285.68260990554046,287.4803697932276,289.727569658703,291.0758895743844,292.87364946794406,294.67140935808015,292.53815269804335,289.50601609088653,277.7129664383319,279.0612863559818,275.57970977566436,282.2073661672525,269.96487653928773,262.5522834093058,259.52014680766393,257.38689014642927,259.1846500368142,260.9824099307194,257.95027332399826,260.19747318443893,256.7158966062133,254.58263994647842,251.55050334168772,253.34826323291105,249.8666866534561,261.773679505189,268.4013358958432,265.8186392618989,258.406046131274,255.37390953153576,247.96131639886403,244.9291797926959,246.72693968288667,252.90515610014137,259.9822524587596,256.95011585112474,253.91797925005562,255.71573913705518,257.51349902836716,264.1411554144858,264.19812701806103,282.6758046557664,289.29388934649677,295.5970193462829,296.68526726844493,296.71743079140214,287.2586953120692,277.77186374599523,268.2850321765067,268.2850330979427,268.2850343253086,263.5416193079444,263.541620842831,263.54162176489024,263.54162299337713,263.54162453319924,263.5416257631769,268.2850432337177,263.54162852450406,265.9133378756735,268.28504691862236
50,1990-11-02 14:53:06+00:00,,354.74442545248365,361.82152180915693,358.7893852021941,351.3767920780565,347.89521549827293,345.76195883583796,342.7298222319204,335.31722910439777,336.6655490221403,333.6334124187912,326.2208192880214,318.8082261580053,315.7760895530596,317.57384944086033,319.37160933550524,321.61880919543194,316.3964443288064,305.8947429907603,305.95171459706455,309.9397027484136,311.73746263984975,309.60420598043873,306.5720693724495,307.92038929189835,300.5077961613124,297.9250995314936,299.2734194484367,297.1401627851002,294.10802618217923,291.0758895743844,292.87364946794406,294.67140935808015,292.53815269804335,289.50601609088653,282.0934229618529,279.0612863559818,280.4096062716144,278.2763496162301,274.79477303523777,276.592532924642,273.5603963229886,266.14780319346863,263.11566658774274,260.9824099307194,262.3307298474904,264.5779297078783,261.9952330746551,254.58263994647842,261.21029633356807,265.1982844865271,269.186272637255,267.0530159735697,273.23123239178454,270.6485357578403,267.61639915064336,268.96471907446704,266.83146241015174,268.62922229992404,270.42698219012016,274.41497034562946,278.8523984700477,281.09959833086293,277.6180217572861,279.41578164428256,277.282524984583,288.29063789413885,285.7079412635609,297.1654941435994,301.14564804794816,305.48519060505737,311.0197245851405,318.08806152109287,320.46261055966943,315.71919585216284,306.23236397572015,294.3738239784973,287.25870022492927,287.25870175920727,282.51528674244696,282.5152876644959,268.28503985206805,268.28504108483213,268.2850423148288,268.2850438476474,268.28504476919176,273.0284628566709,
51,1990-11-18 14:53:08+00:00,355.58633379594846,364.4042184443813,361.82152180915693,363.61928169813814,356.2066885739943,353.17455196667083,345.76195883583796,337.4504857635608,339.69768562783713,332.2850924986667,324.87249937190177,321.84036276453986,314.42776963455145,311.3956330296188,303.9830398979619,300.9509032966504,302.7486631841531,304.09698310267004,301.96372643975855,303.7614863353515,300.72934972903505,297.6972131245071,299.4949730160715,297.36171635307295,294.32957974906054,286.91698661848164,283.88485001613583,290.0630664290194,287.03092982077936,284.897673162764,288.8856613126528,293.3230894404617,285.9104963111355,278.4979031826848,284.6761195949431,286.47387948537397,288.72107934785555,285.2395027675644,282.2073661672525,274.34533306271527,262.5522834093058,250.75923376081934,247.72709715457103,253.90531356835703,255.7030734622891,257.95027332399826,252.72790845426394,247.5055435868194,249.7527434505314,251.55050334168772,248.06892676450934,245.9356701025481,247.28399001738194,249.0817499120777,246.04961330565777,238.63702017492895,240.88422004373408,243.13141990292115,239.64984332423106,241.447603214506,248.52469957665056,254.70291599033501,256.95011585112474,263.57777224194194,260.9950756055315,253.5824824773507,250.55034587152892,262.0078987563301,265.9958869062071,284.4729822045109,295.5970193462829,296.68526726844493,292.02521636083065,292.00211155676476,282.5152799907182,282.51528121743956,282.5152824459234,277.7718677355408,275.4001605335758,268.2850364735637,261.1699136425732,263.54162299337713,268.28504108483213,268.2850420078323,263.5416272960018,265.91333664684794,268.28504599799044,268.28504691862236
52,1990-12-20 14:53:14+00:00,,,347.33183232133104,342.10946745263504,331.60776612184924,331.66473772117786,331.7217093204895,333.07002924005553,330.48733260845046,332.2850924986667,324.87249937190177,317.0104662686021,309.5978731386074,302.1852800102311,293.8738069336278,295.6715668282717,297.91876668820396,294.8866300832925,292.3039334478782,298.4821498668771,296.34889320560615,295.50698486277946,294.665076520129,296.91227638054886,285.1192267296687,282.0870901225349,278.6055135477436,285.68260990554046,282.65047329729134,279.61833669436237,286.69543305092134,288.04375297199493,280.6311598427281,278.4979031826848,279.84622309899964,277.2635264659241,283.44174287946726,280.8590462441369,282.6568061397103,284.00512605461535,276.592532924642,269.17993979956634,261.7673466699489,263.11566658774274,255.7030734622891,257.95027332399826,252.72790845426394,247.5055435868194,242.28317872035768,237.06081385386722,239.30801371755683,231.8954205872198,228.86328397852913,230.66104387326357,236.8392602862507,225.04621063214256,226.39453055593242,228.1922904426088,234.81994682828224,237.06714669101527,244.1442430531598,240.66266647498944,242.46042636328184,244.25818625816936,246.50538611767968,253.1330425048896,254.9308023950421,262.0078987563301,265.9958869062071,270.01026077855346,276.97539017350164,282.52711090645244,287.26908548222946,292.00211155676476,282.5152799907182,273.0284484211451,263.5416168532441,263.5416177736664,258.7982030632663,254.05478743256594,254.05478896859898,254.0547905041231,258.79820798156635,258.7982092115251,263.5416272960018,265.91333664684794,268.28504599799044,
53,1991-01-05 14:53:39+00:00,315.65581351162103,349.9145289565348,347.33183232133104,337.2795709566909,332.5066460667617,333.8549659829173,327.3412527970238,321.22000798643813,320.37809964404784,318.2448429833139,310.83224985656483,300.33054851904797,299.48864017422915,301.73584003772476,303.53359992550395,300.9509032966504,297.91876668820396,294.8866300832925,296.6843899713491,298.4821498668771,300.72934972903505,297.6972131245071,299.4949730160715,301.2927329039751,303.53993276845233,305.78713262976385,307.5848925233686,304.5527559168345,299.3303910468442,298.48848270565554,300.73568256626834,298.1529859364108,299.9507458264876,301.29906574501166,293.88647261434306,295.6842325048238,292.65209589888957,290.5188392360369,292.3165991315865,282.2643377654241,258.1718268858625,250.75923376081934,247.72709715457103,249.52485704491897,250.87317696634568,248.73992030457077,250.53768019254426,246.60666364182617,234.81361399018397,231.7814773854579,224.36888425727722,226.6160841187492,238.07363699795553,244.701293388612,241.66915678219206,233.80712367897655,233.86409528605085,237.85208343449455,239.64984332423106,255.93729270231307,263.01438906445765,262.17248072048983,256.95011585112474,268.8571087103703,270.65486859743277,274.6428567503831,278.63084490227766,280.4286047951382,287.50570115171075,289.29388934649677,291.0859512211835,301.63972066204656,296.71743079140214,296.7455281084066,292.00211278707627,282.51528121743956,277.7718662012248,277.7718677355408,275.4001605335758,273.0284533321819,268.2850386235706,277.77187295538596,280.14358231046356,280.1435835404602,273.0284600923281,277.7718778724793,282.5152956529621,
54,1991-02-22 14:54:39+00:00,,319.19436169164146,338.121479301926,342.109467452635,342.16643905863725,348.34465547073245,345.76195883583796,342.7298222319204,335.31722910439777,332.2850924986667,324.87249937190177,312.63000974512056,313.97832966206124,311.3956330296188,312.7439529449223,310.6106962885211,307.12911970758455,304.54642307519254,305.8947429907603,303.7614863353515,305.1098062524639,302.97654959293936,304.77430948449614,306.5720693724495,307.92038929189835,300.5077961613124,297.9250995314936,300.17229939335556,299.3303910468442,298.48848270565554,296.3552260428052,298.1529859364108,299.9507458264876,301.29906574501166,293.88647261434306,300.9635689731604,297.4819923948264,294.44985578694195,292.3165991315865,289.2844625230878,284.0620976548133,278.83973279146875,275.80759618532693,273.67433952465717,275.0226594460629,272.43996281180443,274.237722699773,280.41593911344285,277.3838025086946,265.5907528570391,267.83795272072797,274.46560910572555,267.0530159735697,264.0208793723775,265.8186392618989,262.33706268215553,260.2038060274696,257.171669418266,258.96942930802635,260.76718919824873,263.01438906445765,269.6420454506447,275.8202618624057,282.89735822571447,279.41578164428256,281.66298150806057,283.91018137062576,285.7079412635609,282.22636468327465,289.29388934649677,295.5970193462829,296.68526726844493,303.8835853333188,306.232360904744,296.7455293387112,296.74553087240787,296.745532407789,287.2587008388251,282.5152855145292,282.51528674244696,287.2587042161531,282.51528920001294,282.51529073973074,280.1435835404602,277.7718763370088,277.7718778724793,282.51529595998534,287.2587131251988
55,1991-03-10 14:54:59+00:00,,335.8742794412044,351.7122888447941,349.5790321827962,342.16643905863725,339.1343024513152,340.93206233989656,333.51946921248276,330.48733260845046,327.4551960027271,315.21270638000954,307.80011324918274,304.31853667017316,306.1162965611655,308.36349642144205,305.33135982014244,307.12911970758455,308.9268795986201,310.27519951423125,303.7614863353515,305.1098062524639,307.3570061163946,309.1547660079566,306.5720693724495,303.53993276845233,296.12733963787036,297.9250995314936,300.17229939335556,301.52061930858827,299.3873626505809,296.3552260428052,298.1529859364108,299.9507458264876,292.53815269804335,293.88647261434306,295.6842325048238,297.4819923948264,294.44985578694195,292.3165991315865,293.66491904651537,291.53166238498454,284.1190692599489,281.0869326536655,277.60535607558563,279.40311596951943,277.2698593077398,278.61817922321234,276.0354825899942,277.3838025086946,275.2505458489194,276.5988657676805,274.46560910572555,276.2633689929961,278.0611288877259,279.40944880477167,271.9968556740604,268.96471907446704,266.38202243766796,272.5602388508408,272.6172104518655,276.60519860737486,278.4029584975657,285.480054854301,292.1077112451155,294.3549111046601,296.15267099587663,292.671094417652,299.7481907789072,301.99539063954376,303.7566107724542,305.48519060505737,311.0197245851405,310.9858234272059,306.232360904744,303.8606543196196,301.4889477310818,296.745532407789,287.2587008388251,287.25870175920727,292.00211984574065,287.2587042161531,282.515288892981,280.14358231046356,282.5152916627879,287.2587097472647,292.00212722045455,296.74554530793375,
56,1991-03-26 14:55:16+00:00,,,361.82152180915693,358.3399452297039,356.2066885739943,353.17455196667083,354.97231185524504,351.940175251358,344.07814215127655,336.6655490221403,333.6334124187912,321.84036276453986,314.42776963455145,315.7760895530596,317.57384944086033,319.37160933550524,317.2383526720005,318.58667259052015,320.3844324785808,322.6316323466287,319.59949574031305,326.67659210016956,328.47435199172685,332.4623401413901,336.4503282950735,334.3170716329396,326.45503853466386,319.0424454046496,311.6298522729091,312.97817219347246,314.77593208161534,316.5736919751721,313.9909953418396,316.23819520527627,315.39628685984513,310.1739219926103,312.42112185508853,314.2188817432645,306.80628861940073,294.56379899156036,284.0620976548133,273.5603963229886,266.14780319346863,268.3950030561999,270.6422029226063,276.8204193352965,274.237722699773,280.41593911344285,282.663138977148,277.44077411065484,279.23853400188136,283.2265221525833,281.0932654889318,282.44158541119157,279.40944880477167,271.9968556740604,273.7946155704009,270.7624789611271,270.81945056164045,274.80743871361085,281.8845350757555,283.6822949659903,289.86051137773904,292.1077112451155,298.735367628085,296.15267099587663,297.9504308860001,299.7481907789072,306.3758471629963,312.5963884423734,314.507326855256,318.0988027661368,320.4341687363786,320.46261055966943,320.46261178997406,315.7191970790324,310.97578175576973,306.23236612454997,310.97578421047007,310.9757857453567,306.2323707298051,301.48895540664876,292.00212384299647,292.0021247660916,287.2587097472647,287.2587109757669,287.2587122046193,
57,1991-04-11 14:55:32+00:00,364.7966868153657,378.44446795971174,375.41233135202503,363.61928169813814,360.58714509747585,353.17455196667083,354.5228718827694,347.1102787554256,339.69768562783713,336.6655490221403,329.2529558953465,316.5610262961459,318.3587861855151,325.43588254495364,326.7842024602786,319.37160933550524,321.61880919543194,316.3964443288064,315.55453598264063,317.80173585067837,315.2190392168842,317.01679910828204,309.60420598043873,316.23186236435015,320.2198505180129,320.27682211760407,317.24468551524353,313.7631089362518,311.6298522729091,312.97817219347246,310.3954755581522,307.36333895579145,304.3312023499599,301.29906574501166,293.88647261434306,295.6842325048238,297.4819923948264,299.72919225541443,296.6970556550667,294.56379899156036,291.53166238498454,284.1190692599489,285.46738917718517,282.8846925440428,284.6824524379498,286.0307723547239,283.89751569166765,285.69527558188474,287.0435955005887,284.9103388407997,286.7080987320212,279.2955056016753,285.92316198486753,282.44158541119157,284.23934530071307,276.8267521700128,279.07395203877,280.8717119254966,282.2200318427385,280.0867751819916,281.8845350757555,288.06275148945076,297.33007610791526,301.31806426451647,303.1158241515099,300.9825674918153,307.61022387786136,304.128647302369,306.3758471629963,312.5963884423734,317.0515392539976,329.95603338603155,325.25421606300955,315.71919462192017,315.71919554525095,315.71919677201464,310.97578175576973,301.48895018680366,296.74553486249965,296.7455360904161,296.7455370124443,292.0021223033309,292.00212322919344,296.74554131774346,296.7455422366261,301.48896032374216,306.23237810422495,
58,1991-05-13 14:56:05+00:00,334.07651955045554,350.3639689290508,351.7122888447941,349.5790321827962,351.3767920780565,353.17455196667083,354.5228718827694,337.899925735988,330.48733260845046,332.2850924986667,320.4920428484571,312.63000974512056,309.5978731386074,311.3956330296188,308.36349642144205,305.33135982014244,307.12911970758455,304.54642307519254,305.8947429907603,298.4821498668771,295.45001326056445,293.3167566010519,294.665076520129,296.91227638054886,298.7100362725065,300.5077961613124,302.30555605497636,299.2734194484367,291.86082631671565,294.10802618217923,296.3552260428052,292.87364946794406,294.67140935808015,292.53815269804335,293.88647261434306,300.9635689731604,297.4819923948264,294.44985578694195,292.3165991315865,289.2844625230878,284.0620976548133,273.5603963229886,271.4271396618072,272.775459579638,270.6422029226063,267.16062634342575,268.9583862313177,270.7561461215523,277.3838025086946,269.9712093805101,272.2184092442042,266.9960443755406,266.1541360286797,268.4013358958432,270.19909578536465,267.61639915064336,260.2038060274696,261.5521259417251,263.3498858314592,260.76718919824873,263.01438906445765,264.36270898222006,271.43980533896763,273.2375652338282,279.41578164428256,281.66298150806057,283.91018137062576,290.0883977870227,297.1654941435994,301.14564804794816,305.48519060505737,306.41787310094503,318.08806152109287,320.46261055966943,315.71919585216284,301.4889477310818,296.745532407789,296.7455336351615,287.2587020661753,282.51528674244696,287.2587042161531,292.0021223033309,287.2587069844621,282.5152916627879,287.2587097472647,277.7718781794354,282.51529595998534,
59,1991-05-29 14:56:21+00:00,329.6960630269767,350.3639689290508,354.35195707900453,354.40892867874027,351.3767920780565,347.89521549827293,345.76195883583796,342.7298222319204,335.31722910439777,327.4551960027271,315.21270638000954,307.80011324918274,304.31853667017316,306.1162965611655,303.9830398979619,300.9509032966504,302.2992232116354,300.165966551765,296.6843899713491,294.10169334345085,296.34889320560615,297.6972131245071,299.4949730160715,297.36171635307295,294.32957974906054,296.12733963787036,297.9250995314936,318.5930054321901,,294.10802618217923,288.8856613126528,288.04375297199493,290.2909528346078,297.3680491939805,293.88647261434306,295.6842325048238,292.65209589888957,285.2395027675644,287.0372626631905,279.62466953118775,271.7626364286956,264.35004330361517,266.14780319346863,258.7352100643047,251.32261693883257,257.95027332399826,269.40782620382566,266.8251295706004,263.7929929658661,265.1413128845699,257.72871975638725,255.14602312192665,257.39322298169833,258.7415429039604,260.53930279348185,258.406046131274,255.37390953153576,251.89233294983939,258.51998933551033,255.93729270231307,263.01438906445765,264.36270898222006,271.43980533896763,267.9582287653998,279.41578164428256,286.04343803153813,288.29063789413885,285.7079412635609,287.50570115171075,293.7137781814563,300.68544414376606,296.68526726844493,301.5374781180331,301.48894496699467,301.48894619725803,296.74553087240787,289.6304074268562,282.51528398023504,275.4001605335758,273.0284533321819,273.02845486820456,273.02845609669504,273.0284573295635,277.7718754181325,280.143584766314,277.7718781794354,282.5152956529621,
60,1991-06-14 14:56:29+00:00,348.1167690658112,352.55419719076724,356.54218534073607,354.40892867874027,361.0365850699321,357.5550084901497,354.5228718827694,342.7298222319204,335.31722910439777,332.2850924986667,324.87249937190177,321.84036276453986,314.42776963455145,311.3956330296188,312.7439529449223,310.6106962885211,312.40845617605135,308.9268795986201,311.17407945916966,305.95171459706455,296.34889320560615,297.6972131245071,299.4949730160715,301.2927329039751,299.1594762450064,296.12733963787036,297.9250995314936,299.2734194484367,297.1401627851002,298.48848270565554,300.73568256626834,302.5334424598423,299.9507458264876,296.9186092215275,299.1658090827734,295.6842325048238,297.4819923948264,299.72919225541443,294.5068273933266,288.38558257804283,276.592532924642,273.5603963229886,271.4271396618072,268.3950030561999,263.1726381924477,262.3307298474904,264.5779297078783,266.37568959810375,263.7929929658661,265.5907528570391,266.9390727758025,254.6965831494058,254.753554747508,268.4013358958432,265.8186392618989,258.406046131274,255.37390953153576,247.96131639886403,244.9291797926959,255.93729270231307,271.77530211143915,279.30183844252974,281.09959833086293,277.6180217572861,279.41578164428256,281.66298150806057,283.91018137062576,285.7079412635609,291.8861576751633,293.7137781814563,302.9409782063158,306.41787310094503,306.2936089966343,306.2323615186365,303.8606543196195,292.002114013734,287.2586993045069,287.25870022492927,282.5152855145292,268.2850377014492,268.2850386235706,277.771872648354,287.2587069844621,287.25870852143623,282.5152928886543,282.515294117167,296.74554530793375,
61,1991-06-30 14:56:49+00:00,348.1167690658112,360.02376192094846,356.54218534073607,354.40892867874027,342.16643905863725,339.1343024513152,340.93206233989656,342.7298222319204,330.9367725809584,323.0747394792535,310.83224985656483,307.80011324918274,309.5978731386074,311.3956330296188,308.36349642144205,305.33135982014244,302.7486631841531,304.09698310267004,296.6843899713491,294.10169334345085,296.34889320560615,295.50698486277946,297.3047447543413,297.36171635307295,294.32957974906054,296.12733963787036,297.9250995314936,304.5527559168345,301.52061930858827,299.3873626505809,300.73568256626834,298.1529859364108,299.9507458264876,292.53815269804335,293.88647261434306,295.6842325048238,293.10153587134096,294.44985578694195,287.0372626631905,284.00512605461535,271.7626364286956,259.52014680766393,256.93745017401983,264.01454653276187,263.1726381924477,257.95027332399826,260.19747318443893,261.9952330746551,263.7929929658661,256.38039983762786,257.72871975638725,259.5264796453555,257.39322298169833,264.0208793723775,256.60828624249183,253.57614963532163,246.16355651210318,247.51187642638027,249.30963631612872,256.38673267475804,260.37472083026734,264.36270898222006,271.43980533896763,273.2375652338282,284.6951181127589,277.282524984583,288.29063789413885,290.0883977870227,299.3557224053257,303.7566107724542,305.48519060505737,311.0197245851405,315.6780378577774,315.7191940080276,310.97577930052796,301.4889477310818,296.745532407789,296.7455336351615,292.00211831085346,287.25870298712243,287.2587042161531,287.25870544464,277.77187388119637,277.7718754181325,277.7718763370088,282.5152944241231,292.0021281422301,287.2587131251988
62,1991-07-16 14:57:00+00:00,,360.02376192094846,361.82152180915693,350.0284721552864,342.16643905863725,343.51475897479406,340.93206233989656,333.51946921248276,321.2769795890637,318.2448429833139,310.83224985656483,307.80011324918274,309.5978731386074,302.1852800102311,299.15314340202383,295.6715668282717,297.91876668820396,294.8866300832925,296.6843899713491,298.4821498668771,295.45001326056445,293.3167566010519,294.665076520129,301.7421728764992,294.7790197215604,286.91698661848164,283.88485001613583,290.0630664290194,291.86082631671565,298.48848270565554,300.73568256626834,302.5334424598423,299.9507458264876,292.53815269804335,293.88647261434306,295.6842325048238,293.10153587134096,294.44985578694195,287.0372626631905,284.00512605461535,276.1430929521389,264.35004330361517,261.7673466699489,263.11566658774274,255.7030734622891,262.3307298474904,264.5779297078783,261.9952330746551,263.7929929658661,265.1413128845699,257.72871975638725,259.5264796453555,257.39322298169833,258.7415429039604,256.60828624249183,250.93648140107769,240.88422004373408,243.13141990292115,249.30963631612872,256.38673267475804,258.18449256852193,262.17248072048983,257.84899579614387,263.57777224194194,260.9950756055315,262.79283549676694,264.59059538690326,271.21825177573413,282.6758046557664,289.29388934649677,295.5970193462829,303.9406464041442,306.16577610057493,296.7455281084066,287.25869654235316,287.25869807611343,287.2586993045069,282.51528398023504,280.143577085222,268.28503708750645,268.2850386235706,273.02845609669504,277.77187418809785,277.7718754181325,280.143584766314,282.515294117167,299.11725343025074,
63,1991-08-01 14:57:09+00:00,,364.4042184443813,361.82152180915693,350.0284721552864,346.54689558211874,339.1343024513152,331.7217093204895,333.07002924005553,330.48733260845046,318.6942829557799,310.83224985656483,300.33054851904797,299.48864017422915,301.73584003772476,299.15314340202383,295.6715668282717,293.5383101647725,294.8866300832925,292.3039334478782,298.4821498668771,295.45001326056445,288.03742013261956,285.90416347320803,292.5318198571226,285.1192267296687,286.4675466459769,288.2653065396186,290.0630664290194,287.03092982077936,284.897673162764,286.69543305092134,288.04375297199493,290.2909528346078,287.70825620210616,289.50601609088653,290.85433600889496,288.72107934785555,290.5188392360369,287.0372626631905,284.00512605461535,267.38217990525226,259.52014680766393,252.10755367809068,249.52485704491897,251.32261693883257,253.56981680050617,254.91813671598362,256.7158966062133,254.58263994647842,261.21029633356807,263.008056224789,264.8058161138261,266.1541360286797,261.38121113816896,251.3289497740748,250.93648140107769,240.88422004373408,237.85208343449455,239.64984332423106,251.1073962063774,252.90515610014137,259.9822524587596,256.95011585112474,259.19731571848405,260.9950756055315,262.79283549676694,264.59059538690326,266.8377952522724,268.1861151679334,275.2321862275656,286.57488309608414,287.3052633453509,287.26908548222946,287.25869500512295,292.00211278707627,287.25869807611343,277.7718658942823,273.02845118389865,268.2850355526225,268.28503708750645,268.2850386235706,273.02845609669504,268.28504108483213,268.2850423148288,268.2850438476474,268.28504476919176,282.5152956529621,
64,1991-08-17 14:57:13+00:00,,349.9145289565348,356.54218534073607,354.40892867874027,346.54689558211874,343.51475897479406,340.93206233989656,337.4504857635608,335.31722910439777,332.2850924986667,324.87249937190177,321.84036276453986,310.0473131110976,306.1162965611655,308.36349642144205,310.6106962885211,307.12911970758455,304.54642307519254,306.7936229356987,305.95171459706455,300.72934972903505,297.6972131245071,304.77430948449614,301.2927329039751,299.1594762450064,296.12733963787036,297.9250995314936,299.2734194484367,291.86082631671565,298.48848270565554,296.3552260428052,298.1529859364108,299.9507458264876,292.53815269804335,289.50601609088653,291.3037759813028,293.10153587134096,294.44985578694195,287.0372626631905,279.62466953118775,267.38217990525226,259.96958678019286,261.31790669753946,261.3748782985333,265.362866454176,267.16062634342575,268.9583862313177,266.8251295706004,268.1734494893069,269.9712093805101,266.9390727758025,259.5264796453555,257.39322298169833,258.7415429039604,260.53930279348185,258.406046131274,255.37390953153576,251.89233294983939,254.13953281207753,255.93729270231307,263.01438906445765,269.6420454506447,275.8202618624057,273.2375652338282,275.0353251208577,276.3836450396608,274.2503883787645,275.59870829919595,282.6758046557664,293.7137781814563,300.68544414376606,303.9406464041442,306.2936089966343,306.232360904744,296.7455293387112,292.002114013734,282.5152824459234,277.7718677355408,275.4001605335758,268.28503708750645,273.02845486820456,273.02845609669504,273.0284573295635,273.0284585594842,277.7718763370088,282.5152944241231,282.5152956529621,
