,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91,bjt92
498,23.461395065875365,16.048801937273367,10.376997095320348,0.3247357306803451,-4.897629131705628,-5.739537477292629,-7.872794139729649,-6.075034247708629,-13.487627375226623,-12.139307457486666,-15.171444060833664,-22.58403719160566,-20.786277302221663,-18.988517411229623,-22.020654019348626,-29.433247144122618,-32.465383752658624,-39.87797688100267,-42.01123354392763,-42.853141882558646,-41.05538199292363,-31.788057371343655,-30.439737452266627,-37.85233058374763,-40.88446718772667,-43.01772384986066,-46.499300424651665,-49.53143703119065,-56.94403016291267,-59.976166765849655,-67.38875989712562,-70.42089649952663,-72.55415316037062,-76.03572973778665,-73.78852987656967,-67.16087349018562,-65.36311360016066,-68.39525020800863,-70.52850686339764,-78.83997994033564,-86.25257307031865,-88.83526969942966,-91.86740630561064,-94.89954291126662,-97.93167951327962,-105.34427264343663,-103.54651275553567,-101.29931289280563,-99.05211302909265,-92.87389661446764,-85.79680025483765,-83.99904036579665,-82.20128047850363,-85.23341707972463,-90.45578194787765,-88.65802205917566,-88.60105045215965,-87.25273053790062,-89.83542717159764,-88.48710725382466,-95.89970037948666,-94.10194048929066,-91.85474062849966,-89.60754076114165,-87.80978087409164,-91.29135745125967,-89.49359756107464,-81.96706122735367,-70.95894831980263,-69.15686054232566,-67.33865239819266,-71.10171119592462,-75.82099666886967,-75.88121062800866,-75.88120970466366,-66.39437537463067,-66.39437414617663,-61.650956060220665,-66.39437169149664,-71.13778640128862,-75.88120141683964,-75.88120049536963,-80.62461550728466,-90.11144707355663,-85.36802929608967,-85.36802806759067,-80.62461090110065
499,19.58629464340669,12.323514839000723,7.082159435943709,2.7396839786537157,1.9167661732496981,0.1949684162677272,-4.147507041432277,-6.168931443257293,-13.1320845984053,-20.394864403427277,-22.416288804749286,-21.779054442291283,-22.340326672362266,-28.104973234925296,-33.04670199013327,-37.38917744179628,-39.11097519988431,-43.4534506550973,-42.25494406370427,-36.937626522560265,-28.999631286671274,-38.283835494444304,-45.84624194646028,-44.947362003489275,-51.61088851008827,-54.531192860252304,-51.834553021617296,-51.49694530670831,-54.37926859080528,-57.2615918695783,-60.14391515321529,-67.10706830650929,-66.20818836140131,-67.03110617109229,-59.95400981390128,-65.75663744434127,-67.7780618481383,-69.4998596056733,-66.80321976509526,-73.76637292448231,-74.32764515461628,-77.2099684320703,-84.17312158932731,-90.01373028683827,-93.15769914584928,-91.9591925532593,-96.90092130828629,-92.74412929856828,-89.48621723288227,-84.16889969607229,-84.99181750552128,-87.31286855880529,-91.0560907210633,-86.03839982905129,-88.92072311131227,-85.6628110481293,-81.24437345107827,-81.46803796847428,-82.89020907601127,-88.13156447695832,-93.33493880738229,-90.0770267426733,-85.65858915376128,-90.8619634829513,-85.5446459502823,-82.28673388455928,-77.26904299712731,-77.23106192705029,-71.9137443932903,-71.57953914077228,-68.27501702575029,-71.96564736857329,-75.18663224290526,-68.87549996175329,-72.03777581867831,-60.9698027403893,-59.38866296834129,-62.55093903281028,-62.55093760084327,-68.87549197977029,-68.87549013672827,-73.6189057669203,-75.20004307766027,-76.7811803912303,-75.20004041717527,-78.36231668512829,-70.4566213058373
500,7.018858190747551,7.075829792282548,-3.425871545612438,-4.2677798908564455,-6.401036546561443,,,,,,,,-34.139705970666455,-37.17184257560848,-40.20397918375744,-43.23611578504949,-50.64870891702947,-53.23140554942148,-50.98420568891845,-49.63588576583646,-47.83812587620048,-36.380572992878456,-39.41270959725745,-46.82530272873845,-58.61835237960946,-57.27003246330247,-60.30216906557945,-62.43542572720048,-65.91700230790349,-68.94913891084047,-71.08239557369546,-74.56397214856844,-72.31677228594947,-77.53913715264446,-75.74137726388847,-71.30394913924749,-69.50618924921446,-63.32797283767246,-70.74056596142748,-73.77270256999844,-90.39564871936244,,,,,,,,-113.30442164253748,-106.22732528292948,-100.04910886823046,-98.25134897925847,-101.28348558781045,-108.69607871253947,-111.27877534648349,-104.65111896182748,-98.02346256958549,-100.60615920635047,-99.25783928910448,-106.67043241824149,-109.25312904796846,-107.45536915774244,-105.20816929692847,-98.58051290613247,-96.78275301908246,-94.98499312785145,-93.18723323771746,-86.55957684888244,-79.93192046479345,-78.12983268731648,-76.31162454318348,-75.47283185671944,-80.10175438328946,-80.11076652830349,-75.36734874638546,-70.62393066094745,-70.62392943258448,-68.25222008286448,-68.25221885553447,-80.11075916022247,-89.59759042051144,,,,,,
501,29.24587654088947,27.112619880684463,9.590793785116432,-3.101135813740541,-6.133272414367525,-13.545865545175559,-11.748105656618577,-5.120449268589539,-7.253705927762553,-19.04675558043556,-25.16800039042755,-30.390365259489556,-23.762708874152565,-26.345405506594545,-24.997085591294535,-27.130342247696547,-35.44181532457657,-37.57507198444654,-45.886545060806554,-48.019801716187544,-44.03181356484157,-34.76448894327456,-32.96672905171857,-31.16896916376254,-34.20110576776153,-41.613698898342534,-49.02629202414357,-52.058428630675564,-55.54000521137357,-48.91234882243856,-56.32494195371453,-59.35707855611554,-61.49033521695952,-64.97191179437556,-67.10516845661454,-60.477512070295575,-58.67975218023457,-57.33143226459754,-64.74402538838257,-67.77616199692454,-75.18875512690755,-86.98180477539256,-90.01394138164858,-83.83572496785553,-86.86786156986852,-94.28045470002553,-96.86315133556354,-90.23549494939454,-87.98829508568156,-91.46987166293758,-84.39277530330457,-78.21455889085655,-76.41679900347356,-78.55005565977956,-79.39196400446656,-80.23387235000757,-77.98667248118358,-76.18891259448952,-79.22104920070257,-81.35430586145952,-84.83588243607556,-83.03812254587956,-80.79092268508856,-78.54372281773055,-76.74596293068055,-80.22753950784858,-77.98033964524654,-75.73313977988454,-73.93537989173353,-77.37667116685753,-75.47382029994657,-69.41789717560755,-69.51330960406057,-69.56080923623955,-69.56080800597556,-67.18909865685055,-64.81738930604757,-64.81738807868453,-60.07396999276352,-60.07396907182056,-69.56080033210952,-69.56079879658557,-79.04763036023758,-79.04762943714258,-83.79104445596954,-74.30421012417958,
502,23.983631552654856,12.190581900620828,6.069337086157873,0.846972217459836,3.094172085208868,-4.318421045594164,-7.350557652950158,-5.552797760929138,-12.965390888447132,-15.997527494181156,-23.410120620943133,-16.782464236432133,-20.264040815442172,-18.915720896956145,-30.70877055198713,-28.911010657343127,-26.663810797412168,-29.695947402323156,-27.89818751426617,-30.031444169641134,-23.40378778406017,-21.60602789267614,-25.087604469544146,-30.309969339304132,,,,,,,-59.39695868019413,-65.06876351679813,-67.20202017765217,-72.87382501681117,-77.64674991324614,-71.01909352692718,-69.22133363686618,-67.87301372122914,-79.66606336849418,-87.07865650041117,-90.11079310698216,-97.52338623202417,-90.89572984642217,-94.37730642448713,-97.40944302650013,-104.82203615665713,-97.74493980030013,-96.39661988257717,-89.31952352292518,-87.97120360421718,-80.89410724458213,-78.64690738306814,-79.48881572997914,-80.33072406947917,-82.46398073094815,-80.66622084219915,-69.20866795407915,-72.69024453577617,-75.72238114200314,-83.58441424355414,,,,,,,,,-70.43671183302314,-63.81371691356014,-62.30534778631318,-65.62502131554317,-70.60654575151915,-70.61555789653318,-70.61555635933814,-70.61555513248913,-65.87213765939714,-65.87213643203114,-65.87213520471715,-65.87213366983315,-75.35896493006015,-80.10238025321718,-80.10237902050517,-75.35896154581513,-70.61554346133818,-70.61554223283616,
503,25.09014000366028,15.468328079749256,6.146142801609301,-1.7158903013057056,-8.079790156347713,-5.720758038154713,-2.462845975105722,-5.606814836157696,-10.848170235445707,-12.270341342500728,-13.692512447194702,-15.114683555847705,-18.258652419441717,-21.17895676739471,-29.90188874928873,-38.02556742782872,-39.14811188918975,-35.32892759423572,-40.27065634905574,-37.574016508552745,-26.11646362701873,-17.878841741012707,-21.921690547398725,-30.682603596377703,-38.8062822774217,-45.2081632060237,-50.44951860356474,-51.572063063157714,-56.77543739962971,-61.97881173076871,-62.540083962036704,-59.581798542332706,-68.30473052191275,-73.50810485509874,-74.06937708574372,-57.93174103162073,-62.274216487885724,-67.5155718910637,-77.09940274299674,-78.8212005011697,-89.0042846559557,-93.94601340456472,-93.60840568927472,-98.81178002303471,-95.29222237348273,-95.51588688828673,-96.63843134927072,-98.6598557530167,-93.0429115678437,-89.78499950218873,-78.62707326739275,-77.39058560785872,-82.93156766011373,-90.19434746067873,-88.99584086779174,-96.25862067437873,-90.94130313240174,-91.16496764972675,-83.82622571035171,-88.16870116639575,-89.59087226992273,-93.63372107766071,-88.61603019204074,-90.03820129447774,-87.34156146239775,-83.5223771671977,-82.58551615496373,-76.4072997385777,-73.1493876759547,-66.07937008603972,-67.4881177291337,-64.9527350632427,-66.6353016806857,-72.90478021977071,-71.32364003666271,-63.417944864057745,-58.67452718629772,-57.09338741533173,-63.41794077164673,-66.58021765412172,-69.74249392154871,-72.90476957541671,-76.06704583929672,-72.90476772669172,-76.06704399726675,-72.90476547693373,-76.06704113060971
504,31.060094627725107,24.938849815764115,12.696360188734104,0.45387056234511647,-6.059842616816923,-9.541419196599918,-7.743659308042936,-6.395339388373884,-18.1883890395369,-21.22052564519788,-29.082558744522885,-35.5962719303339,-39.077848509353885,-36.830648645859924,-34.583448785616895,-32.78568889099091,-40.19828202286391,-43.23041862777188,-46.26255523570188,-44.0153553676119,-40.02736721626593,-38.22960732485893,-39.071515667509914,-41.20477233051389,-48.6173654579689,-51.64950206510292,-45.47128564802193,-48.05398228209992,-55.466575413837916,-54.1182554932779,-61.53084862454392,-68.9434417503519,-67.59512183273193,-75.00771496115789,-73.20995507241292,-66.13285871357789,-62.144870561790924,-62.08789896287692,-69.94993205922492,-77.3625251911539,-84.77511832116488,-83.4267983993459,-86.00949503307294,-89.04163163866593,-92.07376824069291,-94.65646487494189,-98.13804145544293,-91.5103850692609,-91.45341346727992,-87.46542531436194,-80.38832895472893,-78.59056906570993,-77.24224915083289,-84.65484227556192,-82.8570823860399,-84.99033904826592,-83.6420191244759,-76.56492276937291,-83.9775158989919,-82.62919598126393,-85.66133258343592,-93.0739257126499,-91.27616582435593,-84.19906946104089,-87.2312060699569,-84.98400620622789,-83.18624631611493,-77.00802989973192,-67.7407052814309,-65.94035495178991,-71.46937395137093,-70.36790422063291,-75.02112501268692,-70.29977974625189,-70.29977851594691,-63.184652308274906,-60.81294295747193,-60.81294173010889,-56.069523951156896,-65.55635551956692,-65.55635398353388,-72.67147742901392,-79.78660087019591,-79.78659933322189,-79.7865981073939,-75.0431806342039,
505,25.621871757205497,17.160585359437505,14.278262075916473,2.3353990978685033,-3.766855175929493,-3.129620813503493,-9.531501742317516,-12.41382502204948,-11.215318426907515,-19.33899710972048,-25.740878034497484,-27.163049143166518,-22.74461155314748,-26.1882070634245,-34.3498668158345,-41.01339331987151,-42.435564429623525,-44.75661548092751,-47.90058434582551,-44.642672275722475,-36.40505039149048,-34.046018270592526,-36.32908825415848,-42.13171588697452,-45.01403916679652,-51.11629344706648,-57.21854772249151,-56.281686710971485,-58.30311111718049,-62.345959922148495,-67.58731532522847,-72.79068965576153,-73.35196188508553,-73.57562639815848,-68.25830886376349,-70.87898656377149,-71.7019043745155,-75.4451265360135,-76.56767098945153,-80.9101464482165,-83.53082414948449,-83.75448865910448,-88.69621741221749,-95.06011727218248,-97.68079496890351,-92.36347743404451,-99.0270039446765,-98.4277506477955,-99.25066845722449,-91.01304657144448,-82.77542468563149,-79.51751262216749,-82.3998359065705,-86.4426847098365,-84.94455146863248,-86.06709592891451,-90.4095713788605,-89.77233701833552,-87.41330489912752,-87.63696941285349,-85.53958287079251,-93.40161597243252,-94.8237870814225,-96.24595818384148,-94.14857164849349,-87.07147528882149,-80.89325887519948,-78.49624568568248,-77.5973657425115,-81.3582927675115,-76.58265322995652,-72.3699322493585,-75.59091712369047,-69.2797842286455,-66.11750509267551,-64.5363651176005,-59.792947849126506,-66.11750141005848,-69.2797778838235,-72.4420543570065,-69.2797752221955,-72.44205128543251,-72.44205066655849,-78.76660381556951,-81.9288809047975,-88.25343446456452,-86.67229489682848
506,,,,,,,,,0.4209541719899903,-0.42095417199004714,-3.0036508028350113,-1.2058909142340326,-4.238027520781031,-12.10006062168003,-24.342550249209012,-31.75514337398903,-34.78727998249104,-36.920536642361014,-35.12277675437201,-31.134788597062027,-21.86746397724204,-15.689247562391017,-13.891487670827019,-16.923624278874,-24.33621740628405,-26.918914040922004,-25.57059411973404,-32.98318724975604,-36.01532385799101,-38.14858051601203,-36.80026060034004,-34.553060734285054,-37.13575736764301,-35.78743744911901,-43.20003057978602,-46.23216718523901,-53.64476031466404,,,,,,,,-78.74376149762503,-83.516686393626,-82.16836647814404,-70.71081359602402,-68.91305370482104,-71.49575033709101,-70.14743041832804,-70.090458818586,-68.29269893126201,-73.51506379422801,-71.26786393223102,-74.74944051197002,-68.12178411966505,-70.25504078397705,-68.45728089420305,-72.38829744483701,-88.56180361748102,-87.21348369973703,-89.346740362388,-87.54898046753101,-86.20066055302203,-79.123564193302,-72.49590780723003,-58.848126660722016,-45.20034551896504,-43.376804137898034,-36.421313267530024,-35.84519762534103,-26.24534569865301,-21.472108991628033,-26.215524619912003,-30.958939330853013,-40.44577120575701,,,16.475230482671975,,,,,,,
507,23.68041789206069,10.988488294979732,-6.083897828056308,-22.706843977881306,-16.079187586679268,-9.900971174586289,-0.633646555874293,3.354341597922712,5.152101489719712,12.229197848394733,14.026957741017725,16.27415760208271,32.11216700684969,33.90992689785469,21.66743727027972,-7.254970100002311,,,,,,-38.589159302836265,-34.60117114954727,-32.8034112616283,-39.3171244440523,-45.43836925791231,-50.660734121947314,-55.88309899022329,-66.38480032859627,-74.24683342748227,-86.48932305471328,-98.28237270401627,-96.48461281388728,-99.06730944637928,-88.05919653822127,-85.81199667529427,-78.7349003168813,-76.93714042869527,-75.13938053314928,-78.1715171416443,-83.39388200992028,-88.6162468732623,-93.83861174117231,-94.68052008509432,-92.43332021867127,-90.6355603294403,-88.8378004415203,-81.76070408284829,-85.69172063259731,-102.31466678016528,-116.74738466602531,,,,,,,,-108.48655035670629,-107.1382304389333,-109.27148709621531,-112.7530636743993,-114.8863203370463,-113.53800041467827,-111.74024052767629,-109.94248063636832,-107.69528077376629,-103.25785264667331,-101.46009275852629,-101.86968684636531,-105.18876142846631,-104.08729169772829,-108.7405124897823,-108.7625834680423,-108.76258223776529,-96.90403978537029,-85.04549733128528,-80.30207924532931,-77.93036989565229,-80.30207648310329,-80.30207556102329,-85.04549057716031,-85.04548965129732,-94.53232121770327,-94.53231999183629,-87.41719378238031,
508,34.44102217486375,31.40888556970475,18.716955970101708,1.19512987529572,-6.217463248791262,-13.630056379599296,-11.382856518563301,-14.414993122457247,-19.6373579882993,-20.47926633225626,-18.232066467174263,-16.43430657855629,-14.636546689172292,-17.668683294127277,-25.08127642571725,-28.1134130270093,-40.35590265493829,-47.76849578328125,-50.35119241869927,-44.17297599969629,-41.92577613753929,-35.298119750181286,-28.221023390195285,-26.42326350222328,-29.904840078731297,-32.936976685873276,-40.349569811602294,-43.38170641814128,-55.17475607335126,-53.826436152800284,-55.95969281565527,-59.44126939052825,-61.57452605138229,-62.416434394604266,-63.258342740063256,-55.73180640879929,-53.93404651872328,-57.41562309900928,-60.447759699325275,-67.86035283133629,-70.89248943787925,-83.13497905890927,-90.54757218849028,-88.74981229821725,-96.16240542368729,-103.57499855387925,-97.3967821424863,-95.14958227975626,-92.90238241604328,-91.1046225248893,-84.92640611019027,-83.12864622121828,-85.71134285732529,-83.46414299014128,-82.11582307309527,-80.31806318441727,-82.45131983911028,-85.48345644831028,-88.96503302701228,-81.88793666833027,-80.53961674701128,-87.95220987624128,-85.70501001545028,-88.73714661652025,-86.93938672951828,-85.1416268382103,-78.06453047967727,-75.8173306143043,-76.65923896036827,-77.0688330482073,-80.38790763030829,-79.28643789957027,-79.24744426105326,-83.9617299768313,-88.70514499124226,-79.2183106611883,-69.73147632946728,-69.73147540904625,-64.98805732312525,-60.24463954356327,-60.24463800749925,-69.73146957528826,-74.47488489423529,-74.47488366420026,-79.21829929696929,-69.73146496516625,
509,47.05277013951206,25.150487523031074,9.688066898631064,-0.7946439049249534,-8.357050353229909,-14.758931281998912,-11.800645867261949,-21.08485007458995,-13.746108133015923,-11.349094946153912,-5.170878530055916,0.14643900414705513,-5.656188627183951,-7.3779863817999285,-12.319715136914908,-25.722730283828923,-23.924970396344918,-31.787003497205944,-44.590765354039945,-40.47195440612393,-21.11438735551394,-14.93617094064092,-9.918480051776953,-22.722241908650915,-24.743666310689946,-24.967330825835916,-27.588008522797907,-30.731977386453934,-36.57258608655991,-49.975601235105955,-59.85905874286493,-58.660552145913925,-56.86279225581592,-55.065032364832916,-53.86652577273094,-57.01049463535395,-59.63117233577191,-62.77514120064092,-61.87626125003192,-65.61948341223996,-66.44240122347992,-68.76345227148693,-74.56607990238092,-80.36870753287491,-78.27132099062891,-76.77318774970695,-76.1359533879509,-79.01827666950794,-74.00058578100294,-71.60357259319193,-68.34566052747994,-70.62873051352994,-75.87008591751095,-77.29225702009296,-77.51592153459694,-78.07719376531094,-72.75987622344093,-75.04294621184596,-75.60421844154695,-74.96698407750893,-71.4094453609519,-73.13124311631896,-70.17295770188093,-70.99587550762493,-75.33835096686892,-79.38119977356394,-74.66313553443996,-58.225872829568914,-64.62775375882296,-78.08075488602191,-79.97212283487193,-80.44999527841492,-66.28182790743693,-59.94503668761496,-69.43186815138296,-72.59414421629594,-74.17528235010093,-56.78275386902891,-47.295920152347946,-50.45819580694592,-50.45819498724495,-50.45819396345195,-59.94502481061795,-69.43185647922292,-69.43185545803391,-71.01299297775392,-74.17526965472393
510,,,21.774096512786457,8.371081360239486,-2.1116294370065134,-9.67403589196556,-7.576649355080519,-6.378142759616537,-7.20106056849653,2.796340139139488,8.113657677392496,10.772316443852446,7.029094283603456,-5.812648637396535,-18.354764913250506,-27.077696888377545,-41.940864216842556,-41.90288314862153,-32.50473573986551,-21.04718285240756,-13.708440913215554,-11.011801076763504,-6.293736836227538,-7.715907945632523,-14.679061100538547,-17.561384383509505,-20.443707661663552,-34.44597611041553,-39.08807821730551,-46.65048466787255,-60.65275311788753,-61.475670924949554,-62.598215383839545,-64.32001313845956,-70.42226741878954,-67.16435535379054,-64.7673421672045,-57.42860022951851,-64.6913800290755,-63.19324679006951,-74.83648311930256,-87.37859938867251,-96.96243024656155,-98.08497470504551,-100.70565240176654,-93.32892939581956,-90.96989727837854,-96.17327161221652,-99.05559489278954,-91.97849853319155,-90.77999193858756,-96.58261957035853,-101.22472167758951,-92.98709978831056,-80.06939473241852,-79.43216036987252,-78.79492599977652,-81.07799598818156,-76.65955839776154,-81.60128715043851,-88.56444030365554,-91.44676358519251,-85.26854717343156,-89.01176932817151,-88.11288938615655,-82.79557184922254,-74.55794996447952,-70.13951237096751,-70.36317688683056,-67.10750898678651,-67.19309121429853,-81.76565960075254,-88.17064727910952,-94.44058536454054,-88.11602873207852,-83.37261126066255,-84.95374816650656,-83.37260839553255,-65.98007991449151,-56.49324599257653,-59.65552226000352,-53.33096583399356,-59.65551938937756,-59.65551836404552,-65.9800719264345,-65.98007090257255,-65.98006946906452
511,34.77778551259337,27.36519238395539,19.95259925277236,3.3296531029613448,-7.621488200343663,-17.673749565348658,-20.705886172729663,-18.45868630820661,-16.21148644387364,-4.753933561780627,-8.235510137587653,,,,,-55.40770874754861,-63.269741851966614,-46.532852500557624,-42.544864350832654,-38.556876193545634,-31.47977983543865,-25.301563420587627,-27.884260052483626,-21.70604364112063,-19.458843776642652,-29.511105141450628,-35.18290997793065,-42.59550310795265,-45.627639716187616,-53.040232842610635,-50.79303298199966,-48.545833115912615,-55.958426245251644,-58.990562850221636,-57.192802961438645,-55.39504307102766,-53.597283180986665,-52.24896326538163,-54.382219920740624,-58.31323647428064,-64.82694965923264,-73.13842272933363,-80.55101585886166,-78.30381599612366,-83.52618085987763,-81.72842097064864,-62.80130336065662,-65.83343996638564,,,,,-103.79528555843666,-107.27686213213161,-100.19976577419266,-89.19165286611866,-91.32490952079365,-98.73750265346166,-97.38918273619464,-95.59142284595066,-98.62355944812265,-106.03615257733662,-104.23839268904266,-97.16129632572762,-100.19343293464362,-97.94623307091462,-91.76801665728766,-82.50069203426466,-80.70293214611763,-81.11252623395666,-84.43160081605765,-87.93198256951564,-87.98335187737365,-88.00542316258066,-92.74883787007963,-92.74883664323164,-90.37712729248864,-73.77516798089965,-73.77516706052165,-59.54491648463761,-59.54491494861463,-54.801496861433634,-54.801495628721625,-64.28832750199064,-64.28832658310165,-69.03174129231564,
512,31.060094627700664,28.027958022541668,15.336028422938625,-2.1857976718673626,-9.598390795954344,-12.630527403283338,-14.763784065726384,-10.775795911935347,-10.718824309340334,-13.750960915074359,-16.783097518391344,,,,,,,-51.149423330444336,-49.351663442391384,-42.27456707838536,-38.28657892703734,-34.29859077388937,-27.221494413897346,-25.87317449848433,-33.28576762589438,-36.31790423303636,-43.730497358765376,-46.76263396530436,-48.89589062864138,-52.377467204024356,-54.51072386687633,-53.16240394579336,-55.295660606665365,-58.32779721163536,-65.74039034225234,-68.77252694782038,-66.97476705775938,-65.62644714212234,-67.75970379751135,-75.62173690192634,-74.27341698504233,-76.40667364164136,-79.88825022027538,-73.26059383409938,-82.86341522129135,-88.08578008974337,-76.62822720991238,-75.27990729218635,-63.82235440909636,,,,,,-80.66685412431633,-87.63000728246237,-90.66214388220737,-94.14372046390037,-92.34596057417536,-85.26886421549335,-83.92054429417436,-86.05380095498037,-89.08593756261337,-86.83873769525536,-80.66052128478037,-83.24321791697434,-81.44545802684036,-79.19825816146738,-77.84993824580533,-78.23981617789036,-78.68041037998836,-82.66736544673336,-82.62837180821634,-77.85582411376436,-75.48411476113938,-73.11240541205638,-73.11240418357238,-58.882152994334376,-63.625568625610356,-63.62556709072635,-68.36898241334336,-68.36898118485635,-68.36897964503436,-68.36897810805937,-68.36897688223138,-65.99726753138538,
513,32.34236986655952,21.859659064827497,13.697999312817501,2.616035212607528,-7.267422288030502,-11.909524393998481,-15.391100973835478,-12.133188907248496,-12.956106716128488,-10.85872017757049,-9.360586933281468,-6.663947099730478,-9.284624800897461,-11.567694785028493,-23.210931115966503,-31.37259086151147,-32.495135323012505,-35.37745860374952,-35.03985089020449,-27.70110894508747,-21.784538113105498,-15.306695049909479,-11.749156335537464,-16.990511738913483,-26.873969242765497,-32.11532464522651,-35.25929350456448,-36.681464612449474,-39.002515666953514,-42.14648452700948,-44.767162229415476,-47.91113108878551,-52.85285984162948,-53.67577765133251,-56.29645535313648,-53.5998155177075,-53.8234800317785,-59.0648354348055,-64.0065641821235,-68.94829293770147,-74.7129395018145,-79.65466825039647,-80.47758606146351,-76.05914847035046,,,,,,-102.71325450092047,,,-85.90040301868447,-82.6424909494715,-77.62480006265548,-81.06839557513251,-83.68907326948948,-86.83304213581351,-82.4146045453935,-74.7762359572045,-75.89878041243446,-73.80139387391552,-78.74312262854949,-82.78597143159249,-80.68858489623551,-78.89082500497648,-78.2535906410505,-75.89455851859947,-76.11822303446252,-74.87054248877348,-77.45920548703049,-74.8964998811245,-78.11453479675748,-73.31627115518347,-71.73513117668847,-70.1539912016695,-63.829434571037496,-65.4105718872695,-65.41057086457351,-66.99170838488448,-68.57284590405851,-65.41056697446152,-66.9917046944555,-65.41056451167748,-66.9917018293865,-63.82942269514649,-68.57283750622747
514,40.12633148302854,32.825570611366516,16.502251109189558,4.2597614828175665,-4.463170491651454,-10.865051420420457,-19.587983401588474,-19.550002332374447,-21.833072315604454,-17.41463472476346,-10.075892782548465,-7.678879597252433,-0.6017832394414313,-6.704037517509448,-16.887121673991487,-22.428103718844454,-32.01193457891645,-33.13447903682146,-33.695751268320464,-25.458129378156457,-22.200217314046483,-8.982885607919457,-2.804669192898473,-5.948638057858432,-11.189993457211472,-20.51217873477748,-29.53473735919647,-39.717821514043465,-41.73924592025844,-48.40277242589343,-47.50389248267544,-54.16741898763348,-57.08772333646448,-59.37079332063445,-56.11288125741345,-53.71586807032844,-48.69817718300948,-56.26058363844646,-63.822990086426444,-71.98464983924544,-85.38766499131049,-89.73014044324344,-88.23200720174844,-91.97522936109948,-93.69702711281843,-99.79928139265547,-98.86242038255045,-96.20376161451645,-86.80561420258044,-87.02927871537145,-85.83077212076546,-88.97474098469047,-84.55630339680044,-83.35779679871047,-80.66115696423748,-82.98220801786346,-83.20587252552343,-82.00736593543849,-76.69004840007744,-78.71147280370047,-80.39528948853746,-78.03625736877746,-78.85917518114547,-83.80090392916446,-84.02456844612846,-75.78694656029245,-74.28881331843445,-63.69215931155048,-61.03350054556546,-65.89145763871448,-70.28946343479748,-72.13117749012446,-78.24371957510846,-75.12877007157346,-75.12876822739946,-76.70990574886247,-70.38534911823047,-71.96648663909446,-65.64193062350847,-65.64192878165647,-68.80420545840548,-68.80420443461247,-78.29103487257646,-75.12875635064347,-73.54761637657947,-70.38533724233946,-75.12875205342044
515,28.471067550809664,30.26882744158968,17.576897841986636,4.435528270634677,-7.357521376906334,-10.389657984235328,-12.522914646678373,-11.174594727066335,-18.58718785469432,-20.72044451543934,-19.372124595289336,-12.295028238277325,-8.307040087126325,-11.339176692069373,-21.391438057894334,-33.633927678616374,-50.256873829916344,,,,,,,,,-34.07703481398835,-41.489627939717366,-44.52176454625635,-51.93435767797837,-50.58603775743933,-62.379087412191325,-60.58132751864332,-62.714584179497365,-61.366264260977346,-59.56850437223534,-57.321304509322374,-60.35344111522636,-58.55568122712435,-61.58781782744035,-73.83030745540134,-81.24290058538435,-84.27503718702434,-91.68763031660535,-89.88987042633232,-92.92200702834532,-100.33460015850233,-102.91729679404034,-100.67009693131934,-94.04244054415835,-92.24468065300437,-99.65727378119732,-107.51930688404036,-110.55144349267437,,,,,,,,,-89.54170797683832,-93.86519290123135,-92.06743300636435,-92.90934135358435,-90.66214148980333,-83.58504513130532,-81.78728523836133,-79.98952535021033,-78.20889117632237,-81.52796575842336,-80.42649602768535,-85.07971681973936,-85.10178779799935,-85.10178656772234,-80.35836878930337,-70.87153445758236,-70.87153323021334,-70.87153169591937,-75.61494732661936,-75.61494579058632,-66.12811145877635,-66.12811022598635,-70.87152554766033,-70.87152432179334,-63.756398112337365,
