dates,transect_id,cross_distance,shore_x,shore_y
5/15/2001 0:00,664,140.71,-70.01589889,41.99460627
11/3/2000 0:00,664,150.15,-70.01579945,41.99464782
12/13/2002 0:00,664,145.94,-70.01584381,41.99462929
10/18/2000 0:00,664,160.29,-70.01569271,41.99469242
11/20/2000 0:00,664,149.77,-70.0158035,41.99464613
9/13/2000 0:00,664,165.91,-70.01563343,41.99471719
5/2/2005 0:00,664,128.27,-70.01602995,41.99455151
8/31/2000 0:00,664,160.58,-70.01568961,41.99469372
9/25/2000 0:00,664,163.42,-70.01565968,41.99470622
4/12/2000 0:00,664,147.19,-70.0158306,41.99463481
4/27/2000 0:00,664,150.55,-70.01579523,41.99464959
3/27/2000 0:00,664,153.54,-70.01576373,41.99466275
3/23/2000 0:00,664,137.86,-70.01592893,41.99459372
3/18/2000 0:00,664,138.39,-70.01592334,41.99459606
3/17/2000 0:00,664,139.68,-70.01590973,41.99460174
3/15/2000 0:00,664,148.7,-70.01581477,41.99464142
8/3/2000 0:00,664,159.3,-70.01570304,41.99468811
5/9/2000 0:00,664,154.31,-70.01575568,41.99466611
6/7/2000 0:00,664,155.74,-70.01574062,41.9946724
7/5/2000 0:00,664,162.53,-70.01566902,41.99470232
4/14/1998 0:00,664,141.97,-70.01588567,41.9946118
9/27/2000 0:00,664,154.77,-70.01575081,41.99466815
10/5/2000 0:00,664,153.68,-70.01576227,41.99466335
5/11/2004 0:00,664,150.51,-70.01579567,41.9946494
12/19/2000 0:00,664,150.35,-70.01579736,41.99464869
12/4/2000 0:00,664,150.72,-70.01579345,41.99465033
2/16/2001 0:00,664,148.99,-70.01581167,41.99464272
3/7/2001 0:00,664,143.92,-70.0158651,41.99462039
8/14/2000 0:00,664,154.73,-70.0157512,41.99466798
2/1/2001 0:00,664,146.41,-70.01583891,41.99463133
5/23/2003 0:00,664,145.57,-70.0158477,41.99462766
1/13/2004 0:00,664,141.52,-70.01589037,41.99460983
9/3/2004 0:00,664,147.33,-70.01582916,41.99463541
2/16/2005 0:00,664,133.75,-70.01597222,41.99457563
1/25/2002 0:00,664,142.28,-70.01588241,41.99461316
3/16/2001 0:00,664,149.06,-70.01581092,41.99464303
9/11/2002 0:00,664,142.96,-70.01587518,41.99461618
12/21/2001 0:00,664,142.85,-70.01587638,41.99461568
2/20/2002 0:00,664,135.88,-70.01594981,41.994585
2/11/2000 0:00,664,145.02,-70.01585351,41.99462523
1/8/2002 0:00,664,138.87,-70.01591824,41.99459819
8/29/2003 0:00,664,139.5,-70.01591165,41.99460094
1/17/2001 0:00,664,147.62,-70.01582608,41.9946367
1/4/2001 0:00,664,145.42,-70.01584933,41.99462698
6/17/1999 0:00,665,136.26,-70.01565502,41.99419131
8/26/1999 0:00,665,133.66,-70.01568243,41.99417992
9/7/1999 0:00,665,136.59,-70.01565149,41.99419278
9/16/1999 0:00,665,133,-70.0156894,41.99417702
9/17/1999 0:00,665,137.11,-70.01564606,41.99419504
8/13/1999 0:00,665,138,-70.01563668,41.99419894
9/30/1999 0:00,665,146.56,-70.01554635,41.99423649
4/8/1999 0:00,665,143.07,-70.01558314,41.9942212
4/26/1999 0:00,665,139.76,-70.01561805,41.99420668
5/10/1999 0:00,665,140.42,-70.01561116,41.99420955
5/24/1999 0:00,665,140.24,-70.01561307,41.99420876
1/25/1999 0:00,665,135.29,-70.01566519,41.99418709
7/15/1999 0:00,665,134.51,-70.01567341,41.99418367
12/14/1999 0:00,665,135.68,-70.01566116,41.99418876
1/12/1999 0:00,665,140.91,-70.01560594,41.99421172
2/10/1999 0:00,665,137.19,-70.01564516,41.99419541
11/13/1998 0:00,665,145.82,-70.01555423,41.99423322
10/15/1998 0:00,665,141.92,-70.01559529,41.99421615
10/30/1998 0:00,665,134.27,-70.01567596,41.99418261
12/2/1998 0:00,665,145.17,-70.0155611,41.99423036
5/17/1998 0:00,665,138.37,-70.01563276,41.99420057
5/18/1998 0:00,665,140.81,-70.01560703,41.99421126
5/16/1998 0:00,665,138.26,-70.01563389,41.9942001
5/15/1998 0:00,665,131.33,-70.01570697,41.99416972
5/14/1998 0:00,665,127.4,-70.0157484,41.99415249
5/13/1998 0:00,665,127.69,-70.01574535,41.99415376
5/12/1998 0:00,665,125.58,-70.01576763,41.99414449
2/29/2000 0:00,665,148.19,-70.01552925,41.9942436
5/20/1998 0:00,665,141.37,-70.01560111,41.99421372
5/22/1998 0:00,665,139.57,-70.01562013,41.99420582
9/15/1998 0:00,665,140.99,-70.01560512,41.99421206
5/8/1998 0:00,665,146.69,-70.015545,41.99423705
12/14/1998 0:00,665,131.5,-70.01570518,41.99417046
12/29/1998 0:00,665,140.61,-70.01560915,41.99421038
10/19/1999 0:00,665,137.39,-70.01564307,41.99419628
2/21/1999 0:00,665,125.88,-70.01576445,41.99414582
2/19/1999 0:00,665,133.96,-70.0156793,41.99418122
3/3/1999 0:00,665,137.45,-70.0156425,41.99419652
3/12/1999 0:00,665,141.83,-70.01559626,41.99421574
10/1/1998 0:00,665,143.59,-70.01557769,41.99422347
3/1/1999 0:00,665,128.68,-70.01573499,41.99415807
10/29/1999 0:00,665,141.05,-70.01560448,41.99421233
3/25/1999 0:00,665,144.16,-70.01557165,41.99422597
11/15/1999 0:00,665,137.65,-70.01564033,41.99419742
11/30/1999 0:00,665,137.04,-70.01564682,41.99419472
12/30/1999 0:00,665,141.92,-70.01559535,41.99421612
12/5/1999 0:00,665,140.68,-70.01560839,41.9942107
12/15/1999 0:00,665,139.2,-70.01562405,41.99420419
1/26/2000 0:00,665,145.03,-70.01556248,41.99422979
12/20/1999 0:00,665,142.31,-70.01559123,41.99421784
2/2/2000 0:00,665,145.69,-70.01555553,41.99423268
1/12/2000 0:00,665,140.23,-70.0156131,41.99420874
12/2/1999 0:00,665,143.08,-70.01558307,41.99422123
2/26/1999 0:00,665,135.93,-70.01565848,41.99418987
2/23/1999 0:00,665,127.07,-70.01575195,41.99415101
6/8/2001 0:00,665,141.01,-70.01560488,41.99421216
8/8/2001 0:00,665,139.2,-70.01562396,41.99420423
8/21/2001 0:00,665,140.64,-70.01560878,41.99421054
9/20/2001 0:00,665,132.95,-70.01568995,41.99417679
10/12/2001 0:00,665,135.04,-70.01566788,41.99418597
12/6/2001 0:00,665,130.96,-70.0157109,41.99416808
7/11/2001 0:00,665,144.2,-70.01557124,41.99422614
11/9/2001 0:00,665,139.92,-70.01561641,41.99420736
3/20/2001 0:00,665,148.93,-70.01552143,41.99424685
3/30/2001 0:00,665,139.84,-70.01561724,41.99420702
4/19/2001 0:00,665,139.47,-70.01562113,41.9942054
4/30/2001 0:00,665,142.01,-70.0155944,41.99421652
5/15/2001 0:00,665,140.08,-70.0156147,41.99420808
11/3/2000 0:00,665,157.24,-70.01543381,41.99428328
12/13/2002 0:00,665,153.42,-70.01547402,41.99426656
10/18/2000 0:00,665,166.73,-70.01533366,41.99432492
11/20/2000 0:00,665,155.03,-70.01545712,41.99427359
9/13/2000 0:00,665,175.43,-70.01524196,41.99436304
5/2/2005 0:00,665,132.28,-70.01569698,41.99417387
8/31/2000 0:00,665,167.95,-70.01532078,41.99433027
9/25/2000 0:00,665,170.66,-70.01529224,41.99434214
4/12/2000 0:00,665,145.5,-70.01555758,41.99423183
4/27/2000 0:00,665,147.52,-70.01553632,41.99424066
3/27/2000 0:00,665,147.73,-70.01553406,41.9942416
3/23/2000 0:00,665,135.41,-70.015664,41.99418758
3/18/2000 0:00,665,134.41,-70.01567454,41.9941832
3/17/2000 0:00,665,135.83,-70.01565949,41.99418945
3/15/2000 0:00,665,147.87,-70.01553261,41.99424221
8/3/2000 0:00,665,163.45,-70.01536831,41.99431052
5/9/2000 0:00,665,150.59,-70.01550392,41.99425413
6/7/2000 0:00,665,155.5,-70.01545211,41.99427567
7/5/2000 0:00,665,163.67,-70.01536601,41.99431147
4/14/1998 0:00,665,139.14,-70.01562463,41.99420395
9/27/2000 0:00,665,161.68,-70.01538691,41.99430278
10/5/2000 0:00,665,161.17,-70.01539234,41.99430052
5/11/2004 0:00,665,143.05,-70.01558343,41.99422108
12/19/2000 0:00,665,152.36,-70.01548523,41.99426191
12/4/2000 0:00,665,153.2,-70.01547642,41.99426557
2/16/2001 0:00,665,152.64,-70.01548225,41.99426314
3/7/2001 0:00,665,142.56,-70.01558859,41.99421893
8/14/2000 0:00,665,159.58,-70.01540912,41.99429355
2/1/2001 0:00,665,148.95,-70.01552124,41.99424693
5/23/2003 0:00,665,145.33,-70.01555938,41.99423108
1/13/2004 0:00,665,142.05,-70.01559392,41.99421672
9/3/2004 0:00,665,144.07,-70.0155726,41.99422558
2/16/2005 0:00,665,126.15,-70.01576157,41.99414701
1/25/2002 0:00,665,144.11,-70.01557224,41.99422573
3/16/2001 0:00,665,147.67,-70.01553472,41.99424133
9/11/2002 0:00,665,135.97,-70.01565802,41.99419007
12/21/2001 0:00,665,146.5,-70.01554705,41.9942362
2/20/2002 0:00,665,134.95,-70.0156688,41.99418559
2/11/2000 0:00,665,141.45,-70.01560031,41.99421406
1/8/2002 0:00,665,139.51,-70.01562073,41.99420557
8/29/2003 0:00,665,134.19,-70.01567684,41.99418224
1/17/2001 0:00,665,149.51,-70.01551525,41.99424942
1/4/2001 0:00,665,146.19,-70.01555024,41.99423488
6/17/1999 0:00,666,138.06,-70.01534535,41.99380394
8/26/1999 0:00,666,138.15,-70.01534438,41.99380434
9/7/1999 0:00,666,140.28,-70.01532188,41.99381365
9/16/1999 0:00,666,137.77,-70.01534845,41.99380265
9/17/1999 0:00,666,140.15,-70.01532326,41.99381308
8/13/1999 0:00,666,143.35,-70.01528954,41.99382702
9/30/1999 0:00,666,146.43,-70.01525693,41.99384051
4/8/1999 0:00,666,144.49,-70.01527741,41.99383204
4/26/1999 0:00,666,142,-70.01530371,41.99382116
5/10/1999 0:00,666,142.97,-70.01529348,41.99382539
5/24/1999 0:00,666,141.69,-70.01530703,41.99381979
1/25/1999 0:00,666,134.41,-70.01538389,41.993788
7/15/1999 0:00,666,136.32,-70.01536367,41.99379636
12/14/1999 0:00,666,136.12,-70.01536579,41.99379548
1/12/1999 0:00,666,140.35,-70.01532113,41.99381395
2/10/1999 0:00,666,136.67,-70.01536002,41.99379787
11/13/1998 0:00,666,146.24,-70.01525897,41.99383967
10/15/1998 0:00,666,140.31,-70.01532163,41.99381375
10/30/1998 0:00,666,132.25,-70.01540674,41.99377855
12/2/1998 0:00,666,142.81,-70.01529519,41.99382468
5/17/1998 0:00,666,139.27,-70.01533261,41.99380921
5/18/1998 0:00,666,139.92,-70.01532572,41.99381206
5/16/1998 0:00,666,137.34,-70.01535294,41.9938008
5/15/1998 0:00,666,130.11,-70.01542929,41.99376922
5/14/1998 0:00,666,123.79,-70.01549601,41.99374162
5/13/1998 0:00,666,126.57,-70.01546667,41.99375376
5/12/1998 0:00,666,122.68,-70.01550774,41.99373677
2/29/2000 0:00,666,144.7,-70.01527523,41.99383294
5/20/1998 0:00,666,140.16,-70.01532313,41.99381313
5/22/1998 0:00,666,140.08,-70.01532402,41.99381276
9/15/1998 0:00,666,140.63,-70.01531818,41.99381518
5/8/1998 0:00,666,144.72,-70.015275,41.99383304
12/14/1998 0:00,666,131.46,-70.01541503,41.99377512
12/29/1998 0:00,666,140.28,-70.01532193,41.99381362
10/19/1999 0:00,666,133.23,-70.01539636,41.99378284
2/21/1999 0:00,666,123.1,-70.01550327,41.99373862
2/19/1999 0:00,666,131.64,-70.01541314,41.9937759
3/3/1999 0:00,666,134.45,-70.01538348,41.99378817
3/12/1999 0:00,666,139.85,-70.01532648,41.99381174
10/1/1998 0:00,666,142.15,-70.01530222,41.99382178
3/1/1999 0:00,666,122.6,-70.01550855,41.99373644
10/29/1999 0:00,666,140.07,-70.01532418,41.99381269
3/25/1999 0:00,666,146.15,-70.0152599,41.99383928
11/15/1999 0:00,666,136.13,-70.01536576,41.9937955
11/30/1999 0:00,666,136.53,-70.01536151,41.99379725
12/30/1999 0:00,666,139.45,-70.01533065,41.99381002
12/5/1999 0:00,666,139.34,-70.01533188,41.99380951
12/15/1999 0:00,666,135.71,-70.01537019,41.99379366
1/26/2000 0:00,666,141.4,-70.01531004,41.99381854
12/20/1999 0:00,666,141.06,-70.01531368,41.99381704
2/2/2000 0:00,666,141.04,-70.01531393,41.99381693
1/12/2000 0:00,666,138.11,-70.01534479,41.99380417
12/2/1999 0:00,666,139.99,-70.01532493,41.99381238
2/26/1999 0:00,666,133.04,-70.01539835,41.99378202
2/23/1999 0:00,666,127.66,-70.01545513,41.99375853
6/8/2001 0:00,666,135.93,-70.01536788,41.99379462
8/8/2001 0:00,666,136.23,-70.01536471,41.99379593
8/21/2001 0:00,666,136.57,-70.01536107,41.99379744
9/20/2001 0:00,666,129.34,-70.01543739,41.99376587
10/12/2001 0:00,666,132.44,-70.01540472,41.99377938
12/6/2001 0:00,666,128.84,-70.01544273,41.99376366
7/11/2001 0:00,666,139.22,-70.01533315,41.99380899
11/9/2001 0:00,666,139.13,-70.01533405,41.99380861
3/20/2001 0:00,666,149.75,-70.01522191,41.99385499
3/30/2001 0:00,666,138.48,-70.01534086,41.99380579
4/19/2001 0:00,666,139.34,-70.01533183,41.99380953
4/30/2001 0:00,666,140.06,-70.01532425,41.99381267
5/15/2001 0:00,666,135.65,-70.0153708,41.99379341
11/3/2000 0:00,666,163.37,-70.01507811,41.99391447
12/13/2002 0:00,666,153.01,-70.01518747,41.99386924
10/18/2000 0:00,666,171.43,-70.01499301,41.99394967
11/20/2000 0:00,666,158.52,-70.0151293,41.99389329
9/13/2000 0:00,666,178.16,-70.014922,41.99397903
5/2/2005 0:00,666,128.1,-70.01545048,41.99376045
8/31/2000 0:00,666,174.24,-70.01496334,41.99396194
9/25/2000 0:00,666,172.66,-70.01498005,41.99395503
4/12/2000 0:00,666,145.16,-70.01527034,41.99383496
4/27/2000 0:00,666,146.3,-70.01525835,41.99383992
3/27/2000 0:00,666,142.96,-70.01529365,41.99382532
3/23/2000 0:00,666,127.88,-70.01545282,41.99375949
3/18/2000 0:00,666,130.41,-70.01542609,41.99377054
3/17/2000 0:00,666,131.98,-70.01540954,41.99377739
3/15/2000 0:00,666,146.58,-70.01525536,41.99384116
8/3/2000 0:00,666,167.26,-70.01503704,41.99393146
5/9/2000 0:00,666,157.13,-70.01514399,41.99388722
6/7/2000 0:00,666,156.82,-70.01514732,41.99388584
7/5/2000 0:00,666,164.73,-70.01506375,41.99392041
4/14/1998 0:00,666,133.84,-70.01538988,41.99378552
9/27/2000 0:00,666,165.54,-70.01505521,41.99392394
10/5/2000 0:00,666,168.39,-70.01502507,41.99393641
5/11/2004 0:00,666,140.6,-70.01531854,41.99381503
12/19/2000 0:00,666,153.72,-70.01518002,41.99387232
12/4/2000 0:00,666,154.81,-70.01516852,41.99387708
2/16/2001 0:00,666,153.24,-70.01518505,41.99387024
3/7/2001 0:00,666,143.64,-70.01528643,41.99382831
8/14/2000 0:00,666,162.61,-70.01508611,41.99391116
2/1/2001 0:00,666,151.56,-70.01520285,41.99386287
5/23/2003 0:00,666,136.9,-70.0153576,41.99379887
1/13/2004 0:00,666,137.92,-70.01534682,41.99380333
9/3/2004 0:00,666,140.47,-70.01531989,41.99381447
2/16/2005 0:00,666,128.25,-70.01544894,41.99376109
1/25/2002 0:00,666,141.94,-70.01530441,41.99382087
3/16/2001 0:00,666,146.07,-70.01526081,41.9938389
9/11/2002 0:00,666,133.24,-70.0153962,41.99378291
12/21/2001 0:00,666,145.93,-70.01526226,41.9938383
2/20/2002 0:00,666,139.15,-70.01533379,41.99380872
2/11/2000 0:00,666,139.09,-70.01533449,41.99380843
1/8/2002 0:00,666,139.63,-70.01532878,41.99381079
8/29/2003 0:00,666,128.56,-70.01544564,41.99376246
1/17/2001 0:00,666,150.7,-70.01521193,41.99385912
1/4/2001 0:00,666,147.82,-70.01524228,41.99384657
6/17/1999 0:00,667,134.22,-70.01509472,41.9933912
8/26/1999 0:00,667,134.45,-70.01509224,41.99339222
9/7/1999 0:00,667,137.17,-70.01506347,41.993404
9/16/1999 0:00,667,135.9,-70.0150769,41.99339851
9/17/1999 0:00,667,135.47,-70.0150815,41.99339662
8/13/1999 0:00,667,137.23,-70.01506291,41.99340423
9/30/1999 0:00,667,143.07,-70.01500103,41.99342958
4/8/1999 0:00,667,141.86,-70.01501385,41.99342433
4/26/1999 0:00,667,141.99,-70.01501252,41.99342487
5/10/1999 0:00,667,140.42,-70.01502912,41.99341808
5/24/1999 0:00,667,139.28,-70.01504119,41.99341313
1/25/1999 0:00,667,130.77,-70.01513117,41.99337627
7/15/1999 0:00,667,133.74,-70.0150998,41.99338912
12/14/1999 0:00,667,138.13,-70.01505337,41.99340814
1/12/1999 0:00,667,138.26,-70.01505197,41.99340871
2/10/1999 0:00,667,135.66,-70.01507949,41.99339744
11/13/1998 0:00,667,143.18,-70.01499993,41.99343003
10/15/1998 0:00,667,136.1,-70.01507481,41.99339936
10/30/1998 0:00,667,129.17,-70.01514813,41.99336933
12/2/1998 0:00,667,139.54,-70.01503839,41.99341428
5/17/1998 0:00,667,134.43,-70.01509254,41.9933921
5/18/1998 0:00,667,134.56,-70.01509108,41.9933927
5/16/1998 0:00,667,130.71,-70.01513186,41.99337599
5/15/1998 0:00,667,125.21,-70.01519007,41.99335215
5/14/1998 0:00,667,120.64,-70.01523842,41.99333234
5/13/1998 0:00,667,123.9,-70.01520395,41.99334646
5/12/1998 0:00,667,120.6,-70.01523885,41.99333217
2/29/2000 0:00,667,141.99,-70.01501248,41.99342489
5/20/1998 0:00,667,135.91,-70.01507679,41.99339855
5/22/1998 0:00,667,136.18,-70.01507399,41.9933997
9/15/1998 0:00,667,137.74,-70.01505745,41.99340647
5/8/1998 0:00,667,140.27,-70.01503069,41.99341743
12/14/1998 0:00,667,128.59,-70.01515432,41.99336679
12/29/1998 0:00,667,138.65,-70.01504781,41.99341042
10/19/1999 0:00,667,130.11,-70.01513818,41.9933734
2/21/1999 0:00,667,120.59,-70.01523892,41.99333214
2/19/1999 0:00,667,130.15,-70.01513778,41.99337357
3/3/1999 0:00,667,129.83,-70.0151412,41.99337217
3/12/1999 0:00,667,137.76,-70.01505721,41.99340657
10/1/1998 0:00,667,136.19,-70.01507388,41.99339974
3/1/1999 0:00,667,121.91,-70.01522498,41.99333785
10/29/1999 0:00,667,139.92,-70.01503439,41.99341592
3/25/1999 0:00,667,143.26,-70.01499906,41.99343039
11/15/1999 0:00,667,135.64,-70.01507966,41.99339737
11/30/1999 0:00,667,139.69,-70.01503688,41.9934149
12/30/1999 0:00,667,139.28,-70.01504118,41.99341314
12/5/1999 0:00,667,140.61,-70.01502713,41.99341889
12/15/1999 0:00,667,137.56,-70.01505937,41.99340568
1/26/2000 0:00,667,129.25,-70.01514736,41.99336964
12/20/1999 0:00,667,140.64,-70.01502681,41.99341902
2/2/2000 0:00,667,139.81,-70.01503553,41.99341545
1/12/2000 0:00,667,137.04,-70.0150649,41.99340342
12/2/1999 0:00,667,134.59,-70.0150908,41.99339281
2/26/1999 0:00,667,131.01,-70.01512873,41.99337727
2/23/1999 0:00,667,126.52,-70.01517621,41.99335783
6/8/2001 0:00,667,133.37,-70.01510369,41.99338753
8/8/2001 0:00,667,136.39,-70.01507178,41.9934006
8/21/2001 0:00,667,137.24,-70.01506275,41.9934043
9/20/2001 0:00,667,129.27,-70.01514713,41.99336974
10/12/2001 0:00,667,129.78,-70.01514169,41.99337197
12/6/2001 0:00,667,131.3,-70.01512565,41.99337854
7/11/2001 0:00,667,138.42,-70.01505028,41.99340941
11/9/2001 0:00,667,132.61,-70.01511175,41.99338423
3/20/2001 0:00,667,149.79,-70.01492996,41.99345869
3/30/2001 0:00,667,139.38,-70.01504016,41.99341355
4/19/2001 0:00,667,140.77,-70.01502541,41.99341959
4/30/2001 0:00,667,139.02,-70.01504392,41.99341201
5/15/2001 0:00,667,132.72,-70.01511061,41.99338469
11/3/2000 0:00,667,160.52,-70.0148164,41.99350521
12/13/2002 0:00,667,145.3,-70.01497746,41.99343924
10/18/2000 0:00,667,160.69,-70.01481463,41.99350593
11/20/2000 0:00,667,159.28,-70.01482954,41.99349982
9/13/2000 0:00,667,162.73,-70.01479297,41.9935148
5/2/2005 0:00,667,123.2,-70.01521132,41.99334344
8/31/2000 0:00,667,162.52,-70.01479527,41.99351386
9/25/2000 0:00,667,160.83,-70.01481307,41.99350657
4/12/2000 0:00,667,144.1,-70.0149902,41.99343402
4/27/2000 0:00,667,142.63,-70.0150057,41.99342767
3/27/2000 0:00,667,142.68,-70.01500522,41.99342786
3/23/2000 0:00,667,120.74,-70.01523731,41.9933328
3/18/2000 0:00,667,126.73,-70.01517399,41.99335873
3/17/2000 0:00,667,131.39,-70.01512467,41.99337894
3/15/2000 0:00,667,146.55,-70.01496422,41.99344466
8/3/2000 0:00,667,160.91,-70.01481229,41.99350689
5/9/2000 0:00,667,156.18,-70.01486229,41.99348641
6/7/2000 0:00,667,155.41,-70.01487043,41.99348308
7/5/2000 0:00,667,159.11,-70.01483128,41.99349911
4/14/1998 0:00,667,129.11,-70.01514878,41.99336906
9/27/2000 0:00,667,159.01,-70.01483242,41.99349865
10/5/2000 0:00,667,165.81,-70.01476045,41.99352812
5/11/2004 0:00,667,145.05,-70.01498011,41.99343815
12/19/2000 0:00,667,155.77,-70.01486667,41.99348461
12/4/2000 0:00,667,156.67,-70.0148571,41.99348853
2/16/2001 0:00,667,153.77,-70.01488779,41.99347596
3/7/2001 0:00,667,143.26,-70.01499908,41.99343038
8/14/2000 0:00,667,157.76,-70.01484556,41.99349326
2/1/2001 0:00,667,153.39,-70.01489183,41.99347431
5/23/2003 0:00,667,129.17,-70.01514816,41.99336932
1/13/2004 0:00,667,132.49,-70.01511302,41.99338371
9/3/2004 0:00,667,138.29,-70.01505168,41.99340883
2/16/2005 0:00,667,136.69,-70.01506861,41.9934019
1/25/2002 0:00,667,136.8,-70.01506741,41.99340239
3/16/2001 0:00,667,144.17,-70.01498939,41.99343435
9/11/2002 0:00,667,134.59,-70.01509083,41.9933928
12/21/2001 0:00,667,146.2,-70.0149679,41.99344315
2/20/2002 0:00,667,141.37,-70.01501907,41.99342219
2/11/2000 0:00,667,136.58,-70.0150697,41.99340145
1/8/2002 0:00,667,140.13,-70.01503215,41.99341683
8/29/2003 0:00,667,127.9,-70.01516156,41.99336383
1/17/2001 0:00,667,155.98,-70.01486446,41.99348552
1/4/2001 0:00,667,155.02,-70.01487459,41.99348137
6/17/1999 0:00,668,129.18,-70.01485685,41.99297328
8/26/1999 0:00,668,128.17,-70.01486754,41.99296896
9/7/1999 0:00,668,131.28,-70.01483451,41.9929823
9/16/1999 0:00,668,129.83,-70.01484991,41.99297608
9/17/1999 0:00,668,131.22,-70.01483521,41.99298201
8/13/1999 0:00,668,129.45,-70.01485393,41.99297445
9/30/1999 0:00,668,137.91,-70.01476419,41.99301069
4/8/1999 0:00,668,138.3,-70.01476,41.99301239
4/26/1999 0:00,668,135.98,-70.01478464,41.99300244
5/10/1999 0:00,668,135.72,-70.01478739,41.99300133
5/24/1999 0:00,668,134.26,-70.01480293,41.99299505
1/25/1999 0:00,668,131.66,-70.01483053,41.9929839
7/15/1999 0:00,668,129.5,-70.01485339,41.99297467
12/14/1999 0:00,668,139.32,-70.01474914,41.99301677
1/12/1999 0:00,668,134.14,-70.01480414,41.99299456
2/10/1999 0:00,668,134.73,-70.01479789,41.99299708
11/13/1998 0:00,668,139.57,-70.01474648,41.99301785
10/15/1998 0:00,668,135.56,-70.01478907,41.99300065
10/30/1998 0:00,668,125.08,-70.01490038,41.9929557
12/2/1998 0:00,668,137.55,-70.01476795,41.99300917
5/17/1998 0:00,668,128.19,-70.01486732,41.99296905
5/18/1998 0:00,668,128.82,-70.01486062,41.99297175
5/16/1998 0:00,668,124.41,-70.01490747,41.99295284
5/15/1998 0:00,668,120.34,-70.01495064,41.9929354
5/14/1998 0:00,668,118.02,-70.01497535,41.99292543
5/13/1998 0:00,668,120.98,-70.01494392,41.99293812
5/12/1998 0:00,668,119.18,-70.01496297,41.99293042
2/29/2000 0:00,668,135.16,-70.01479335,41.99299892
5/20/1998 0:00,668,129.77,-70.01485054,41.99297583
5/22/1998 0:00,668,128.58,-70.0148632,41.99297071
9/15/1998 0:00,668,132.83,-70.01481805,41.99298894
5/8/1998 0:00,668,133.62,-70.01480971,41.99299232
12/14/1998 0:00,668,125.89,-70.01489176,41.99295918
12/29/1998 0:00,668,135.45,-70.01479031,41.99300015
10/19/1999 0:00,668,124.19,-70.01490985,41.99295187
2/21/1999 0:00,668,119.1,-70.01496388,41.99293006
2/19/1999 0:00,668,129.28,-70.01485572,41.99297373
3/3/1999 0:00,668,128.08,-70.01486852,41.99296856
3/12/1999 0:00,668,138.05,-70.01476268,41.9930113
10/1/1998 0:00,668,133.73,-70.01480852,41.99299279
3/1/1999 0:00,668,120.82,-70.01494554,41.99293746
10/29/1999 0:00,668,136.29,-70.01478132,41.99300378
3/25/1999 0:00,668,136.33,-70.01478096,41.99300392
11/15/1999 0:00,668,134.58,-70.01479951,41.99299643
11/30/1999 0:00,668,137.05,-70.01477325,41.99300704
12/30/1999 0:00,668,136.46,-70.01477958,41.99300448
12/5/1999 0:00,668,139.35,-70.01474882,41.9930169
12/15/1999 0:00,668,135.91,-70.01478535,41.99300215
1/26/2000 0:00,668,122.43,-70.01492846,41.99294436
12/20/1999 0:00,668,137.61,-70.01476735,41.99300942
2/2/2000 0:00,668,135.7,-70.01478762,41.99300123
1/12/2000 0:00,668,134.82,-70.01479692,41.99299748
12/2/1999 0:00,668,132.08,-70.014826,41.99298573
2/26/1999 0:00,668,129.03,-70.01485847,41.99297262
2/23/1999 0:00,668,124.99,-70.01490137,41.9929553
6/8/2001 0:00,668,131.29,-70.01483441,41.99298234
8/8/2001 0:00,668,136.16,-70.01478271,41.99300322
8/21/2001 0:00,668,138.54,-70.01475743,41.99301342
9/20/2001 0:00,668,130.69,-70.01484084,41.99297974
10/12/2001 0:00,668,129.6,-70.01485234,41.9929751
12/6/2001 0:00,668,130.57,-70.01484208,41.99297924
7/11/2001 0:00,668,140.5,-70.01473664,41.99302182
11/9/2001 0:00,668,127.57,-70.01487391,41.99296639
3/20/2001 0:00,668,149.22,-70.01464411,41.99305918
3/30/2001 0:00,668,138.91,-70.01475351,41.99301501
4/19/2001 0:00,668,140.31,-70.01473868,41.993021
4/30/2001 0:00,668,136.27,-70.01478159,41.99300367
5/15/2001 0:00,668,133.36,-70.01481245,41.99299121
11/3/2000 0:00,668,151.82,-70.01461645,41.99307035
12/13/2002 0:00,668,140.35,-70.01473827,41.99302116
10/18/2000 0:00,668,151.99,-70.01461464,41.99307109
11/20/2000 0:00,668,157.87,-70.01455221,41.9930963
9/13/2000 0:00,668,147.63,-70.01466095,41.99305238
5/2/2005 0:00,668,119.41,-70.01496057,41.99293139
8/31/2000 0:00,668,151.59,-70.01461887,41.99306937
9/25/2000 0:00,668,148.35,-70.01465331,41.99305547
4/12/2000 0:00,668,136.28,-70.01478148,41.99300371
4/27/2000 0:00,668,140.77,-70.01473376,41.99302298
3/27/2000 0:00,668,134.09,-70.01480467,41.99299435
3/23/2000 0:00,668,116.99,-70.01498626,41.99292102
3/18/2000 0:00,668,125.21,-70.01489894,41.99295628
3/17/2000 0:00,668,131.93,-70.01482762,41.99298508
3/15/2000 0:00,668,141.54,-70.01472565,41.99302626
8/3/2000 0:00,668,152.07,-70.0146138,41.99307143
5/9/2000 0:00,668,144.64,-70.01469265,41.99303958
6/7/2000 0:00,668,150.46,-70.01463094,41.9930645
7/5/2000 0:00,668,147.97,-70.01465731,41.99305385
4/14/1998 0:00,668,128.45,-70.0148646,41.99297015
9/27/2000 0:00,668,146.65,-70.01467136,41.99304818
