,dates,bjt6,bjt7,bjt8,bjt9,bjt10,bjt11,bjt12,bjt13,bjt14,bjt15,bjt16,bjt17,bjt18,bjt19,bjt20,bjt21,bjt22,bjt23,bjt24,bjt25,bjt26,bjt27,bjt28,bjt29,bjt30,bjt31,bjt32,bjt33,bjt34,bjt35,bjt36,bjt37,bjt38,bjt39,bjt40,bjt41,bjt42,bjt43,bjt44,bjt45,bjt46,bjt47,bjt48,bjt49,bjt50,bjt51,bjt52,bjt53,bjt54,bjt55,bjt56,bjt57,bjt58,bjt59,bjt60,bjt61,bjt62,bjt63,bjt64,bjt65,bjt66,bjt67,bjt68,bjt69,bjt70,bjt71,bjt72,bjt73,bjt74,bjt75,bjt76,bjt77,bjt78,bjt79,bjt80,bjt81,bjt82,bjt83,bjt84,bjt85,bjt86,bjt87,bjt88,bjt89,bjt90,bjt91
457,2011-08-08 15:22:35+00:00,431.7584025874544,432.3212193395978,430.84003577693124,426.6772527277584,420.7203720706055,418.77822194505234,418.08708881514593,413.1568893807007,411.93330368528814,407.35783420474706,409.42976966539123,409.2554169261753,406.75356163933577,401.46864098919843,399.3163416556814,398.068924311396,389.80817213340674,389.4631541175245,390.8319972517073,391.1977888377646,384.31226919480326,388.17399093023437,392.78184164089635,389.9488311971752,389.79731432380925,383.4042894918457,379.77934262085853,377.3123059846329,376.41301617427575,372.8793713762207,376.2674165486654,383.0405346776997,372.82942456704524,370.257606382983,363.4988753952806,356.89264345370543,353.96925413510013,354.31393446938387,350.7131212277853,348.2259843760655,345.3426113875702,340.6420441659119,338.7710331639122,340.2323685419866,340.71471353428353,339.0064416912977,343.0484656792434,353.11648042401373,355.6460935412636,354.8081501185867,346.7214411140801,341.47569259934744,340.39358506930773,340.78374834404923,340.55740791085077,334.1631716629623,334.46511212716155,332.98744712539445,335.9288966338912,334.3602748293679,338.7127447443419,341.8380457471289,342.61095626425947,344.9065068833936,343.6310411898746,345.6406858928708,356.1437320636236,354.91446743523426,358.01722347321436,359.150941819595,361.2733883338929,358.2351929682885,361.0872644651473,356.3737590159674,356.42838338922365,353.2467669502505,353.6209906686012,356.462118459846,352.8331836316812,351.9347122794512,348.79834593113594,354.67437888193956,350.86728951247085,348.82750691337753,351.02323803117827,350.69563530612857
458,2011-08-24 15:22:27+00:00,428.5182599040605,428.91193699460257,429.08908736273713,429.92212723513154,429.94972065544096,429.0548003206135,422.5843720864376,418.8511228845034,420.0182532075701,416.20205901917745,413.7799920255614,408.85837387270783,406.33674083409716,397.02638129311197,396.0570221560742,390.8783278918156,390.7865526137738,391.81828130507193,387.0997154587392,386.412734256758,388.3480393366942,399.28084818729025,400.0689648279336,397.8021402389776,397.69827357476237,394.762146573274,392.29028433972263,387.1396201011594,384.73207799489285,383.57814668634387,385.0089518221281,377.78317168046226,370.9573623572662,372.06036935391114,369.69283819270174,364.5290589892104,359.02439313139763,357.5804693536115,354.3664238426004,361.4406724541076,357.7269669800538,353.68765211162736,348.547258929749,346.79386004046927,347.9238299261742,346.0816024539092,349.53195448022444,353.2887043965184,352.40378128878297,352.50552833667007,351.7480721538638,348.9058016831135,343.6277259402192,340.32540445903464,335.40025722901447,334.8812410824483,330.9221862539171,330.3411337065069,343.192365562051,339.97820281281196,342.27811380553976,342.0108665867813,345.7837787516288,350.8146497862677,350.74131328993735,346.66472237694023,352.0418704219628,353.796310091656,360.61304421902196,356.76607234765424,354.04995500922723,352.7847047726855,354.82586670523585,352.76326986230924,354.95707556249766,355.0515286912112,356.95034065937836,349.1998639732927,350.8099748223731,354.7913077467427,356.7856317459276,355.65135389008157,349.2039690402613,347.0307850107705,351.368633518113,353.5126366695017
459,2011-09-01 15:27:02+00:00,,,,,,,,,,,378.7589323473744,381.8821672131479,378.9085251651944,380.7795596561873,377.3296690620683,372.8708682567311,381.6179989028407,377.0596951895491,370.94343644789893,367.63782671966777,367.4401522838254,363.57257234736085,366.22541415158855,360.1019937873791,371.85444474755354,356.5271633151858,350.29871721227164,349.489500704089,350.1188115773942,344.8187575674288,342.5533556303068,344.00559159399313,338.8960010301803,338.4537352568961,336.4220603580884,,320.29924456198984,330.28857770439845,316.9086638636534,308.82196191860226,,,,,,,,332.9171509538004,329.7476171675813,322.41752005645856,323.51487927317135,330.49082872150586,321.45444497083747,319.9224055756992,310.21153468135935,309.95045323567075,310.618012193354,303.4093555973505,310.0436129134642,315.01244943153665,318.0034800283882,313.7398352831125,311.0759185638216,311.5079215129748,316.6452535230332,317.0705197291514,327.4801856375234,326.9532536921002,337.3152644813576,338.1503251733278,339.6578391825111,337.05459887117206,339.3798258538402,336.1841754548439,336.70585056201264,333.04896692592854,334.26051256053233,324.61958704091,313.9425497590321,,,,,,,
460,2011-09-09 15:22:16+00:00,412.68713751819337,409.7024474309608,404.7319325235343,400.31928148849084,396.409536505392,393.7461936332189,393.2581595521116,385.0031415737226,386.7224982519281,383.1767664533382,386.74681542925543,382.4168002593971,379.3802976046314,378.9838074748232,376.7630505523804,381.59814296329057,382.7845190915872,374.49054207545413,368.88694883119206,362.96430503881857,358.8893802413889,360.51019494161517,366.7207554154524,367.2766932174474,367.3870622369849,361.8939066080994,363.2614373310878,360.7001795923125,356.72535090337686,357.6114971114552,354.27554898161907,354.7388740951566,353.81466381821804,351.2005899619488,352.88753436573296,357.0712434603275,360.0895000258152,353.1775891392639,349.22023859454293,345.30928270112736,340.4878304209139,332.989116680832,326.6332095857166,318.8640946394049,320.49195549444596,318.80386815256514,326.28025203913535,326.2462348133425,336.66536386360826,331.3610294164604,333.90100242242283,326.0817408738374,322.6159667090684,324.671347313132,320.22390725079384,313.46727679728406,309.8589311268611,310.8995290853718,312.75153139506574,318.6018396677083,319.7205226808292,318.1929513852659,315.62904778979356,321.2573618635241,319.6372849917479,313.62394044691916,317.4587665371529,323.92948963361346,329.47691526515234,337.5116853918063,335.4732605076181,334.1985527145062,335.39885437965665,332.16433823805687,333.72781982591636,334.91246621048526,335.1091298654297,331.8849563454415,333.05257020339025,326.1697267475355,321.85887409639037,323.6399490665319,321.4931666490635,323.34542088617815,,
461,2011-09-17 15:26:57+00:00,411.0312306210981,416.79278598301494,409.73129199636406,404.3086883589217,401.0480756753489,400.12024678876446,392.2028279613039,384.09657723446367,373.97672862276147,374.4583247641393,,,,,,,,381.7806334217234,373.09572201900613,378.362884000646,372.0619804614404,374.98994193709416,372.77473060067877,371.68140427279036,372.24500231358024,366.8271716643105,366.40290452553353,360.5424243992855,356.85334333805554,354.2822944086559,358.5600215080104,358.19438736150687,363.454524413136,357.52193153124983,362.6546894117615,361.11685399333146,363.1428196353283,360.0003702430969,352.8726771204305,346.8257914761119,347.7802382536044,342.8486485665102,336.1577812900339,332.12792863519263,337.02656379376464,327.2023599465524,326.82464001882477,,,,,,,331.53568499902724,329.7418663700773,322.49969303858654,317.6112833363173,322.6230069001168,324.27482291168957,329.5037438325078,325.9743888549181,330.83430139159395,323.50219530328434,325.3517525445044,327.48836489479766,330.8012929076585,332.08250648058424,329.22179721486293,335.98147753921336,344.04111262333106,343.8561665223185,345.5926858827348,343.2010632166362,342.0339646777192,340.55484770617943,342.75582482676106,339.6465510458528,336.01586717864984,340.3533115384021,332.53021236537205,328.6522561085788,331.850051472105,330.60059038796487,333.2400434092712,340.23387549536443,341.4930090576769
462,2011-10-11 15:21:44+00:00,416.6117556350438,416.68060814884683,413.74561677255076,414.2559008847936,415.02271298505093,413.30720947369537,414.7799278989106,409.3911729730279,407.12075284261624,,,,,,,,,,,,,,,,475.6621400776902,,,,,,,,400.72999872704645,389.33742761726955,382.2157223465267,379.91936401696796,374.95733129699147,371.3844269951395,368.19001072691754,364.82621409246156,359.1600575532992,356.7433305088895,353.56755264866194,353.2209132644855,353.3216151717597,350.384254602703,354.4163359615924,354.9910964714765,355.8135080525649,352.3999073877734,349.675797626517,347.2517684461602,344.7389229086729,341.1145322311779,336.3823714550235,335.2009404241385,333.02208214347615,330.08602086833343,331.1689923692263,336.8902527435321,342.10753395235747,342.01517060754605,341.1366286024584,338.1967838637458,340.89266744250426,340.0662622670401,339.89285110335106,346.0948144473619,349.5687195099025,350.9794430208202,358.6862736944833,353.14902920675,353.26950747377,354.6003401558578,351.172241227461,351.60837998358534,350.84865409754923,350.7796406693533,345.51800411980923,344.22382112660864,351.0272133077337,350.67770044527333,351.16693587768617,354.8247687687252,352.8347395250369,354.0581653481228
463,2011-11-12 15:21:13+00:00,414.6212784450374,419.5276524897657,418.1408689970647,416.8178234992888,408.79588431961184,402.72303003650734,403.8402812891934,404.9442434602005,399.44390737860215,398.18459011130574,394.59160454561425,394.7237578155341,396.5948035027085,391.89478458719157,385.9694224281307,379.17942995714867,378.77949299797024,375.8843727637378,375.8984460577133,377.4009499923243,382.5832368690137,379.2605828609574,375.4780212583536,377.9837886334167,379.70889022857546,377.70429884874613,373.27716036895947,370.6338517106334,368.4180431600691,359.73412093863413,361.438127916959,360.88442889816247,360.4294567650719,356.89052371594585,356.65608629695197,363.08634010244737,364.1759794531231,362.52839553685305,361.81830878821336,360.3787348962551,358.67698793604086,351.9678727704719,349.9889259652719,345.775978409615,343.496954549945,343.8847022011878,341.2662753873137,344.4186799658996,342.12097441533575,340.62775495419334,334.03572850544964,332.00708040180507,328.2581859318253,328.6326525761442,326.328102897119,321.5470127939835,323.99808758073766,322.3981836221634,328.92561132946594,328.34981936800705,330.32166466574506,329.5955728726597,329.42503272125975,329.21238174217916,328.32843279836277,330.82212792225687,334.23847855455506,336.4662481765397,339.5469027510256,345.0206350807372,342.8607484621077,345.16768450121606,341.1172547782887,342.81553748453086,341.18078319628137,340.4364038160396,341.20100346252235,341.3623927866853,339.3548542680645,342.0759954557058,339.0514073570244,336.11896929137015,340.48947684572835,338.35628336716456,341.05199255011314,336.9657215954609
464,2011-12-22 15:27:36+00:00,426.61069274774184,422.066895468119,419.1467330685209,417.4782129860895,418.5639537689368,415.634773722129,415.928138315467,415.00962480852564,414.96555683898794,413.22475947232226,413.8141362988292,412.5278101992236,409.0984116572263,408.4492213266056,408.21949778724866,402.2340538909198,397.42956167173475,396.39127265195833,395.26755432617904,393.25006091809024,392.2739594221197,388.4269950129802,391.40265862647124,390.2130386626954,386.84820874830325,385.6186530414233,382.41776875598725,372.00018308329226,,,,,,,,370.6755739684137,374.3600502771776,370.53708731587864,372.80057599332514,366.54234530541044,357.4849537460549,351.44209505603317,348.2238026783673,341.6027834989648,338.57590601285534,341.76855941087456,340.15556423781106,340.9920521710376,341.05967711862013,340.8908216593928,338.5060164484271,334.6089794293953,336.9394246143945,331.8745853710696,327.1736799558296,327.7172650851251,325.597081183556,326.47062234053885,326.92121623584393,327.97132154423036,329.2586823636219,330.917920635214,329.6634137877903,334.0746508666323,335.8640157726803,,,,,,,,,347.70984311200493,347.49017993166535,348.7576890128002,348.4123066418014,348.21067174637625,347.4032664182819,347.20199806742943,344.8720141170727,345.89092884542947,343.71546853892266,345.11205084289196,343.20181176813776,
465,2012-01-07 15:27:43+00:00,422.5288800240937,421.0163238897574,417.9732375601275,418.89697120842976,420.30138793875324,417.45502689175424,415.33961892100865,411.94302896760445,413.96389586134933,410.69257078282607,410.6989812044135,411.69563161604896,408.4071833701248,409.14093116987857,407.0824268637181,399.66930762242504,391.66236985095065,385.02821992569204,387.7894574161965,386.51546590100145,391.6643529886701,386.91656293198764,388.1420991715891,389.99658425407756,390.4953118046774,391.33299423376786,388.83869021218754,390.46184655929494,381.3241475861516,,,,,,,362.03815344601435,367.0649614666812,365.96198053466475,364.6614323897911,361.5248920068281,356.83134097603147,353.719843219877,355.9481918927685,352.57458479941346,351.4639619256228,352.4120243337872,351.47502352521315,348.90479710062516,345.7911225859505,343.6771515953764,342.88874820653564,337.289230063367,334.3721214838446,336.4070058037969,336.2704445443444,336.80007272011255,334.9819932489157,336.9562842745323,336.39811872058556,333.9895620995055,338.8487590963912,340.1263020995758,342.24250700496265,340.3144964163432,339.8210363705024,339.3060724387138,,,,,,,,,354.3850666825182,356.6797215872294,352.9199444780385,353.9654515832567,354.1923656564261,355.902868461263,353.6247376524134,353.3052245537879,349.6025923755959,351.97813337283503,350.8614235023316,
466,2012-02-08 15:27:47+00:00,,416.3516121070354,413.91668842529657,411.82357795708896,410.6993727115125,408.94384140583423,407.9708490292641,406.7143453341158,404.20248925187843,405.7328509684105,404.4929366822473,405.2424208788632,405.4489330708013,402.24200929495305,401.2468208980605,394.5175414236916,390.81479882122255,388.0995346367632,387.6514261340792,386.52955367963364,387.7281705843071,385.1874920521599,381.60957452689246,387.5989046908302,384.66053221040437,385.0065647651055,381.1222598039987,380.0145607130121,382.8997753051807,372.09381340804845,356.8356271583851,,,,,,,,369.85821047511877,366.04640736476347,360.367403315542,355.4815167610574,359.1451970219357,355.38575976680784,356.39618871142795,352.44839290002346,348.94213878168,348.25656525243966,343.16124395000367,339.27634227260734,340.09829076388206,340.076769701073,334.5835044568314,340.1297584023607,336.31774361022315,337.9548640293802,338.064014695306,336.82899250106357,337.560866400996,335.55345926757866,338.50798280909714,338.68796846346555,345.99644196897907,344.84327583603726,346.1377730687065,347.4103826156329,351.1768049194533,348.13122187933095,339.70031132187296,,,,,,,,352.70991433453173,353.7800805995691,349.6260212941992,354.56670953990897,350.65615955225985,346.41647291679607,348.66086153568375,348.9666083172025,348.68589435270735,345.45850007135977
467,2012-03-11 15:27:47+00:00,404.38661954794065,404.96574280958225,406.463042722694,402.4108049781071,403.077749804967,402.0679937049464,398.1568406757354,400.90044957590464,392.2216060869142,,,,,,,,387.98782811596857,385.33528263969265,390.91629173526087,391.59737111445315,388.87214367969165,384.5317043808155,379.5389160230279,381.8704340125563,378.7984995480609,375.1300241442543,382.855488661555,379.11536636435596,380.128121483825,375.45251707461995,370.6921905985249,375.50952934371736,366.95070005033665,365.89776713136104,365.47886203792075,360.6996221742793,362.7335991328266,359.50565071318726,355.6729081568923,354.62056520438665,351.9833429115954,347.52450482177983,351.6510563813911,347.3289856112747,339.46862873689525,324.13450275612547,,,,,,,,341.31369755525395,335.5140903243521,334.5051553486145,335.82723401511817,332.5038406665384,332.1315219479102,331.03447607875273,331.80494200774086,335.08042357245535,333.650651681406,335.89466058731267,333.70886187335685,343.306930981007,343.93811653774765,346.0144883528417,342.8233430423148,350.40636248613623,347.10423347451564,346.3209475889013,344.0759065730392,344.48399306269096,341.83650174223004,344.02865773653224,341.9068413107769,344.0080238802273,340.9423471027472,340.28960275388897,341.32102005672476,337.9588785417044,340.1573553063856,337.52847414753245,342.18686042791444,333.93340515092916
468,2012-03-27 15:27:48+00:00,401.40096250622327,397.1380867419885,395.75378061147666,397.1859020067492,397.1172126099697,395.0816095215228,389.7662989072088,390.4459014918059,396.08632930408794,392.30650001373965,393.2062043285718,389.374742329861,392.95622911187604,391.5259286905342,384.9643757985218,382.76887516156467,358.3273558331065,,,,,,,,375.4844514035934,369.6603570285354,378.4426519375433,376.65199531533233,379.1853730101609,374.4605138991084,368.57182457975307,369.47995048440055,366.0502411915794,361.12468117728247,364.2226289269332,361.42066507703737,361.287113193428,359.3050405131945,352.69811517338417,348.60138418367205,349.3158865796644,346.17821914846957,344.7996874954796,347.7340630660092,342.078349647347,341.0671714400012,341.13395797608086,337.5219871491877,337.71074332718854,333.21280216799016,332.43781144510524,334.2339587506898,328.8695046733104,315.5098174609135,316.6179459907736,,,,,,,335.1320267668565,330.3058007040885,339.66432583084423,344.4198224652098,340.6330406120508,337.7550811366192,351.4069521575302,344.9732784966528,346.12032179001295,341.84242432614116,342.4889727121049,339.9008137769263,338.86577308346136,341.16089741144725,332.743032137306,340.895284279282,335.85170161524445,334.9887973572658,330.1900905236818,330.0428155199701,332.0239618299273,330.63110824785866,330.19078930722077,,
469,2012-04-12 15:27:44+00:00,,,,,412.0914878169746,408.5754126705411,409.47059185609737,409.1423005613066,405.83615662314895,410.75152717745783,406.88963164561187,405.03952121482644,408.12600399336833,408.1594292553729,407.52670084248825,401.3728252185797,394.22734498517093,399.7565948342455,395.5001583877564,400.3163119451807,396.93175331658176,390.8132073504282,392.8316689566112,391.63282730359,388.00375643888384,390.55899877262993,386.3910556738177,390.29434874163127,387.27697866902906,384.0879736755446,383.12905238247157,376.2440647997136,346.2365921351164,330.7597648478993,,,,,,,,366.56690221475503,363.6658495429326,352.0943450005563,,327.4842543702006,329.26180590186715,,,,,,,,392.92162107419705,,340.671550340473,343.02509434690404,344.21451744443146,342.33052125087926,348.20860405753007,350.01233321354033,353.32197445756924,347.78667850449995,355.2037024768412,357.4936047393169,363.39287536330477,358.41468572146107,365.5231340283734,363.5810264984025,365.0872836907259,359.24072014480646,349.17736250671885,353.7861855432515,,,,,,,,,,,,
470,2012-04-28 15:28:04+00:00,407.14352749903173,415.0338576971302,413.20274513625753,407.5122559364529,410.46386626464266,406.53997256753723,401.94709116064126,405.10014442507145,402.3802300461279,410.9699178272599,406.70315760527285,403.9882308599901,409.0849217682033,412.1891344839446,,,,,,,402.2273604917582,396.66862907971426,396.5341164669461,394.80111358117676,397.5558792030379,394.95051348683694,392.0514550409215,396.96614728978125,391.4487363699218,390.52933136711624,387.6046538427088,382.5829177923552,390.34695726481146,387.1074918866721,378.47862886727603,387.3177011835216,381.5026690045919,372.908312201785,371.03344362894205,370.13366389010235,364.6409098000805,362.99481980557766,361.10754093603975,358.8842247025211,361.7296859092671,357.5900122730494,351.6951226195549,357.21273502368086,353.1846548482555,349.9883390942843,333.34574623427244,,,,,,345.15618398624116,350.4149559444418,344.751665519084,346.9438106256927,348.8156937778662,351.5691976766459,352.7805932736489,349.04900751912777,359.27746415639365,356.4751786282229,361.6993147111061,359.82791642206695,368.01051000031293,364.9661456795868,368.8970435583948,364.9324360634156,369.49674155255343,364.8889474448066,364.74961643851833,362.0557345361351,369.3025411185156,365.4548453245318,368.5424612879558,364.07736906862374,366.6913174399419,363.6217391815655,357.7658566469188,358.7059243033716,354.4724724921921,
471,2012-06-15 15:28:06+00:00,429.4058531097731,424.87023341449367,419.6977503188761,417.58216974969866,416.7194107549292,409.8434072271993,407.9874641662907,406.76935698048,400.08536757050763,407.27847693295854,409.41468989975675,409.51286081057737,403.9160949757074,402.32245821532774,407.74434459668043,402.46400802824405,394.69744996238967,393.8904614131495,394.53065724942655,405.2607304767421,402.1061026780588,396.90320822460126,,,,,,,,381.0347807062115,380.70184469240684,378.6960226285265,374.028721721016,375.0286520638004,373.53981275340556,367.5037814627643,366.3472936772931,361.1126332937847,358.997750925162,355.5896896795798,354.67472922596664,351.3932991639162,353.28324499788647,350.88841497819703,354.9162335620355,353.08896244462454,351.2792481758312,354.64183003567615,350.97687172763875,350.58466762856324,349.15354342083106,344.47581411858664,347.38191979286603,341.08319943003124,337.1378116663625,339.3093994385353,335.5290672382714,,,,,,,,,,348.90305664883624,351.00597236550516,355.81957329581087,355.6464708471282,357.1601690926361,354.9562751326396,353.7239992289065,352.5375142373337,349.57622922520056,352.6736042560542,349.5690695409973,351.67903689023274,347.5656978088734,348.8915092736983,347.0313772323918,347.3314108623243,349.3970595160262,343.11678466897297,345.3742278245814,344.62956938429323
472,2012-07-01 15:28:16+00:00,,,421.49639914181165,420.841931890033,414.9630990780299,409.8782555348564,412.7193402077268,409.3883730618951,410.9654503974783,415.34046607956395,415.2640908496934,417.60069234147784,414.15950242639667,417.3816787955638,412.97217726229644,408.00557175372205,408.23790887905994,405.6218864668802,410.11383494233456,409.68127255233946,404.5349400127535,399.64624262065445,403.74395998118695,397.87386211449837,400.4136192274622,396.57979651082917,396.3835441247472,393.24713591484505,387.58382415621423,381.18369301781365,383.614172401323,381.79119025112107,382.5836873604674,,,,,,,,371.8175336552711,369.3254701028387,364.93121986538705,368.8849841313154,366.8272011650406,363.878065227825,366.68094960014946,363.479369400706,363.33335963001656,361.2349787980692,356.38900788335917,358.27141144055025,356.39478070151387,351.1462896357108,351.9916511308937,346.232206555273,344.2948147530654,344.67113545978424,343.6033361356629,341.81740173510315,345.8814600086149,346.86555403026045,350.8031710445377,350.1125755490242,356.8906732915268,355.31940685139926,360.6482356644683,357.21147357399695,364.411683455604,365.9339579384116,368.7099307182643,,,,,,,,362.7582116137813,361.5997223153074,364.0565275484159,362.96313432045883,358.1397551389612,360.51013412897805,359.5244222038658,
473,2012-07-17 15:28:30+00:00,417.0745649779525,417.0590479408147,413.7704294492105,407.579384390517,403.7621838111537,404.83508000850884,404.95482794911277,404.4615164927566,400.9458738058721,407.1666406081877,406.9385244927865,408.0219701751254,407.17322404822824,403.1616546723541,401.44347835451447,398.30217279568376,393.6091188713443,395.09258347206486,,,,,,,389.74090733865216,391.99004725270333,388.25909807194694,387.7118127572585,381.52689583322484,376.32706044237574,378.33779219098716,377.6542042675479,374.1720077672445,373.32215849441974,372.30062848257757,370.4569397793174,368.6151123379292,363.4871081440786,361.47468259601817,363.75804128225514,360.95395203530705,360.24774615161635,359.07757537155834,358.01112715968554,361.0982455031359,356.5907094729872,353.909282472554,357.791384923053,354.116993531659,353.9481425981413,349.93135314246655,344.50862157536926,346.74965362195934,344.0416349454656,,,,,,,,341.5107473109805,346.8298125170469,346.8844836840215,350.8423143923453,349.29853616774574,356.0394984066196,355.57155849861914,362.75687798148186,360.1143087258307,365.1707578759633,360.08315206087735,365.70194475771575,360.36138004413715,359.09648020668163,359.5180302144107,361.8664101576961,359.6367708751653,355.4116158433402,355.3941926274118,351.2692803533088,355.5584530551628,351.3490472812739,350.7884406814268,351.6729831285322,
474,2012-08-02 15:28:39+00:00,,,,,,,410.4474894369942,409.9074201871048,407.50226313972826,412.33542795518065,409.3923495166861,412.01108258839616,408.0002101625912,403.6932383064807,405.5828856675992,400.4058493857737,402.4272144559604,403.87377986703,403.98972327695003,403.51369254190536,397.2729671249106,394.661190723967,397.4107101468978,393.4693760428926,392.9126717183922,395.32283755888716,388.95582207380124,388.6786345128786,382.5557970039912,377.93194196688944,380.35151311865764,377.9135314151013,372.9503817967138,374.58810677444933,370.48288848526204,,,,,,,,,361.03115564436155,359.1112444335065,355.7536091757635,354.87021337189094,359.595567510322,355.187414659193,356.80656263484485,352.6332171821565,353.2413266687781,354.06232865082814,347.972412595591,349.4455505482511,348.98786204150514,343.0040408371917,342.11789678560604,343.4831726257222,341.27492420837575,346.9582777808936,343.34615946735767,349.2554988958668,349.31383775569634,355.76884005208086,353.1875484089906,358.24505543281725,354.6587787615022,361.60123319217263,359.5802386064887,362.227971640926,357.33950773395344,361.079188139238,356.3443214182236,359.08536755421596,,,,,,,,351.2572193256717,355.71614029319284,353.39915023431945,356.64745386181585
475,2012-09-19 15:29:09+00:00,,,396.96543072153315,393.89329621553264,383.2260681525463,385.4924175120109,387.5386971772588,382.14631939031625,378.6802694008872,383.14564246854945,385.6833936912535,386.9588724242833,382.092338722735,381.1999956638462,378.22391626644026,378.48824237682214,376.65689024119405,368.89565096753034,370.40205258262296,373.99676737213014,371.48997397375524,375.29861893624104,373.2103623916211,367.8498204525225,369.85085220054435,367.9013083772853,369.89763639823354,362.5529589469072,355.19415327110556,352.2419249516788,351.67498228480315,349.31651070967797,,,,,,,339.4732448889325,335.886177853958,332.9305122756649,336.51549200546003,334.43783385496147,330.16690106822364,331.1789130323749,332.506673409507,333.2076245279501,330.18108856656283,325.49750370901677,323.9158917482969,327.8743302361031,330.9149213943826,330.34720565012714,329.6165205762354,329.55762557867877,321.34008819757247,317.1349899374384,320.1443221493748,317.8756742483924,317.65386925364476,317.46285240485184,319.26169693697494,320.23182068295034,321.88148484762564,326.4340136018998,330.8922437435492,330.96380791599154,333.6245240164408,332.3309442733678,334.79364328754406,,,,,,,,,332.9703503513369,329.38474045173905,332.5190661242217,332.5737389061528,333.52812715519076,332.3987337634596,332.79543069541046,332.2033285023254
476,2012-10-05 15:29:19+00:00,420.863877173206,424.569367999404,418.0280395912139,413.1176998209611,412.70493105040225,406.51537804190343,403.0175709815576,404.8641054685087,401.28868102312595,404.9798285490141,403.6262327163831,402.3727719751089,406.7144099601128,402.84085348368126,403.65886607557104,,,,,,,,397.5556977222152,391.2747569039179,386.6796230282101,390.9771760331272,386.3958859874636,388.80547706162974,383.16006650141765,377.47743755939365,375.27813905022975,375.528894394742,370.46545526892356,376.3419362300597,374.3874871916084,367.2273677121751,366.56005049096507,361.1460739864458,356.4789822698266,353.1574617979088,353.88364132753827,348.19295495517053,346.66362057015294,350.3797685079293,351.2703795576604,352.08927389641104,346.6736662903127,352.62247141704984,349.4075501833155,346.48609105675314,349.8898311231695,344.25238877701486,,,,,,,,345.13269154428514,346.5879439346518,342.07170477725657,350.2246448536231,349.2829508449478,355.6258493440625,350.5905752322209,358.5356241995998,359.25881224464047,359.19180922143846,355.2321459243308,356.5766361930602,357.50966821062394,361.971860151678,355.57819644371284,350.443263885285,354.3931770864258,350.0367386431312,351.9921880805935,348.5255737552617,353.37673360656873,350.3876310242222,354.1534302673901,349.21385590981487,345.5077686149997,347.9106454639775,345.18707148974016
477,2012-10-21 15:29:29+00:00,417.4055783981849,418.83618039907105,411.9672635453404,406.8566839721015,409.3112602667601,404.1761274083688,405.3391107395759,,,,,,,401.36019176100956,398.7322676173887,399.9468834796559,399.4981170050231,398.8189947140672,391.53599246074725,395.46377765496743,397.79996900588884,394.03361720131085,393.2153195765147,390.79518045174433,384.2777152433166,384.5406581562354,379.6010581775748,375.9029270116124,379.2114497778072,375.38266244551204,372.87960546952814,371.55632825425903,365.7833512845482,362.17003315681967,366.4469198858892,362.69598412762946,354.22237136344637,357.48246006175714,353.7086065362616,350.1404043764637,350.44299220997766,330.3568819087561,,,,,,,,,350.1944298547574,342.7579731644396,345.01443967481976,345.70072559620706,341.9848565913128,339.52514679341186,337.0581833511434,335.2382996620304,337.4901640782588,333.51131127322367,333.7145797963636,334.9308095971584,334.30942810355674,338.72489355927877,340.38769978710025,346.7730413104145,341.6556226794955,347.9644048805919,347.90914465948526,352.2346725484706,347.6780705799232,351.11277869396815,347.659565561591,348.7708124641119,342.6409990080531,345.2503941708228,343.756264884477,340.7718440376075,345.7429023023712,341.6978518284416,345.3527737017635,339.8585271066029,,,,
478,2012-11-06 15:29:31+00:00,384.4849465651736,389.5348293650477,388.68495573089876,394.1419500759495,387.8334453170831,382.3174232300263,386.16150626542594,382.7349101556082,380.666770859565,385.29665937945117,391.3687559151492,390.8135890401268,388.04004871780893,388.8805068954226,383.48029528514405,383.3135210923716,377.5441897098095,374.0576945561975,378.8549156118994,376.14897204945555,372.4507700998415,370.7688696368157,372.47271302164233,368.3635650562352,371.07915824216,364.7126010735026,361.31098710501857,,,,,,346.56797505648206,351.25838002888236,358.0966937849596,350.52211803835263,351.96357684143214,351.7444099175111,347.35811777388176,343.66505893911255,345.2710304562296,340.9638342239327,336.31320567392726,343.9611668105481,343.21550482968655,343.81512908219736,340.41080273157615,341.7661443151104,340.6319897272029,338.7339665051266,340.7656804913961,336.01302937963084,332.4629695433324,334.14768662944454,331.7169862439853,329.46267581341675,332.72725525951165,333.705807286412,328.5146884533247,334.91069815194203,336.6685456429632,337.43212747437104,337.6274848987823,318.59220463178303,,,,,,,,,359.8249186350683,331.94865249550463,,,311.11346003028746,306.4013236641572,306.45300503750764,305.40543063006294,293.1539733480462,295.68172418312815,305.25376546650125,,,
